"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
90720,51922,114507,42881.2,22538,124690,1240.68,1176.84,1352.4,93,189,44157.4,17.0341
45956.4,27499,109524,40078.9,20166,130250,1238.16,1121.82,1267.56,105.09,153.9,44743.2,17.0352
124880,68836,118893,75387.5,38480,128394,2419.2,2025.24,2544.36,173.91,442.8,75482.8,17.0352
56815.5,33168,112261,45983.3,25948,116138,2180.64,2017.68,2269.68,121.83,355.5,80056.5,17.0383
38087,19668,126910,36263.6,20704,114788,1575,2021.46,2232.3,45.57,158.4,77444.6,17.0393
72517.9,53894,88183,16306.1,13334,80143.6,474.6,290.64,377.16,69.75,255.6,14468,17.0404
116572,68301,111853,100210,42041,156214,3621.24,2979.06,3685.5,223.2,659.7,111364,17.0404
66516.8,56785,76767.5,47892.6,17821,176123,1233.12,782.88,734.58,36.27,157.5,31160.8,17.0414
74396.7,39658,122943,81279.2,42167,126324,9260.16,5004.72,5945.52,193.44,638.1,160519,17.0425
97065.5,66233,96044,23547.7,18601,82964.5,828.24,482.58,775.74,79.05,108,21379.8,17.0446
86837.8,54570,104288,29425.2,21127,91277,3219.72,2005.5,2467.5,61.38,179.1,85360,17.0456
68112.1,48507,92023.7,22638.8,16918,87697.1,404.88,636.3,664.02,70.68,146.7,26359.4,17.0467
48530.3,29031,109555,58046.5,30767,123643,1135.68,2118.06,2567.04,93,202.5,76268.1,17.0477
91388.5,55137,108625,36007.4,25841,91319.4,920.64,1190.7,1474.62,92.07,330.3,42863.5,17.0498
76508.6,40605,123484,48191.6,27821,113522,1428,1973.16,2065.98,114.39,304.2,61776.5,17.0498
78040.9,58440,87516.9,17793.7,14667,79507,726.6,525.84,716.1,70.68,144,23399.4,17.0519
90454,56431,105049,23633.4,17042,90883.6,1244.88,1162.56,1433.88,78.12,217.8,41977.9,17.0529
77681.1,54646,93161.6,33665.5,25382,86923.9,917.28,894.6,902.58,66.96,51.3,36503.9,17.054
81154.5,54475,97632.7,19631.6,14790,86989.8,582.96,410.34,673.68,76.26,124.2,18434.5,17.054
45187.1,29635,99928.5,26082.8,18495,92423.1,658.56,774.9,855.54,51.15,116.1,24903.9,17.055
69253.1,43546,104225,53442.5,34467,101616,1583.4,986.16,1251.6,114.39,366.3,56379.2,17.055
67013.1,47376,92700.3,15351,12368,81342.4,404.88,284.34,573.72,39.06,101.7,17993.2,17.0561
83787.2,46414,118306,86771.2,37822,150353,3682.56,3477.6,4135.74,114.39,781.2,120977,17.0561
99241.8,57932,112268,53383.7,30529,114598,1562.4,2145.78,2754.36,92.07,371.7,68714.3,17.0561
64183,35027,120087,41722.8,21103,129571,746.76,900.06,995.4,95.79,271.8,32202.8,17.0561
51555,33590,100587,19515.7,15402,83040,530.88,679.98,886.62,70.68,184.5,29314.1,17.0561
52805.2,40205,86074.9,21765.2,16288,87574.1,1066.8,784.14,913.5,62.31,171.9,34461.3,17.0571
99701.7,54981,118842,35568.1,22093,105508,2595.6,2212.14,2748.48,96.72,332.1,86547.1,17.0571
50124.9,36386,90281.6,15510.6,12962,78421.8,717.36,672.42,697.2,15.81,106.2,26506.9,17.0571
88817.4,51864,112231,43673.3,32332,88524.4,2594.76,4949.28,6339.9,39.99,385.2,138708,17.0571
55230,26125,138548,34540,15097,149938,1748.88,1263.78,1545.6,79.98,258.3,42623.4,17.0582
52462.9,30498,112736,47817.8,31502,99479.1,136.92,491.82,525,19.53,175.5,30753.2,17.0582
56520.1,37686,98288.5,20197,14638,90424.1,334.32,325.5,378,63.24,237.6,18337.2,17.0582
84946.4,57354,97064.7,30917.9,22471,90171.1,971.04,841.68,983.64,57.66,102.6,37551.7,17.0582
62251,41813,97569.7,27740.2,21225,85652.7,1152.48,819,1029.42,53.94,144,31378.6,17.0592
29493.1,22560,85676.4,39839.5,23856,109445,302.4,245.28,216.72,-11.16,48.6,10922.1,17.0592
81406.5,59448,89743.2,16932.7,13765,80617.7,530.88,325.5,488.04,55.8,86.4,18841.6,17.0592
48500.9,35841,88684.9,18822.7,15453,79826.9,612.36,296.94,385.98,0,115.2,14908.7,17.0592
37946.3,25193,98711.9,23839.2,17940,87086.2,421.68,205.38,370.86,-1.86,75.6,9517.88,17.0592
102509,58641,114562,26613.7,16841,103566,1769.88,1139.46,1401.96,130.2,399.6,41332.4,17.0603
82005,49449,108683,26862.4,18729,93996,1314.6,905.1,1047.48,59.52,191.7,32912.6,17.0603
99691.9,54866,119079,41098.7,27062,99528.6,1542.24,1401.54,1776.6,231.57,769.5,46957.5,17.0603
43455.3,32752,86953.1,17928.1,11128,105584,859.32,516.6,496.02,28.83,98.1,18674.7,17.0603
81886.7,53818,99716.2,39282.6,23479,109648,1069.32,1212.96,1292.76,85.56,225.9,44252.9,17.0613
55715.8,38187,95618.7,67920.7,50623,87929.4,1122.24,1254.54,1581.3,29.76,399.6,35447.8,17.0613
45161.9,30399,97362.8,54668,35343,101370,235.2,605.22,600.18,23.25,139.5,19687.7,17.0623
83823.6,53925,101872,34041,23617,94462.1,1303.68,1127.28,1708.14,61.38,221.4,46123.2,17.0623
75034.4,41116,119600,57314,26789,140212,2736.72,1892.94,2068.5,158.1,435.6,62829.7,17.0634
43593.9,32913,86803.7,18392.6,13645,88338.6,1160.88,681.24,945.84,45.57,50.4,28750.1,17.0634
44815.4,31409,93508.9,15447.6,12433,81426.4,772.8,803.88,1133.16,22.32,247.5,31038.1,17.0644
37361.1,27362,89485.3,20199.5,15066,87866.3,651.84,714,682.92,26.04,81,30431,17.0644
43316.7,31081,91335.7,22303.7,16660,87736.7,1847.16,1161.72,1572.06,21.39,295.2,38883.9,17.0655
79734.9,48035,108785,26084.5,19195,89058.4,1807.68,1757.7,2343.6,45.57,261,72200.7,17.0665
50332.8,33730,97794.6,31392.5,20970,98108.6,1312.92,1004.22,1313.76,35.34,162.9,33195.8,17.0665
74790.8,50928,96243.5,21579.6,16084,87928.4,1891.68,1154.16,1432.62,74.4,142.2,46742.2,17.0665
55314,34322,105619,26449.9,20070,86368.8,962.64,953.82,1179.36,66.96,262.8,39541.2,17.0665
52072.3,35544,96010.9,30855.7,23617,85623.1,551.04,537.6,662.34,18.6,101.7,20258.2,17.0676
29026.2,12511,152047,45161.8,23186,127651,362.88,188.16,232.26,-0.93,123.3,1161.12,17.0676
80642.1,54584,96822.5,33379.1,24504,89272.4,771.96,651,658.14,29.76,45,22791.7,17.0676
67428.2,39095,113032,52066.6,30251,112797,1117.2,1388.1,1688.82,52.08,431.1,42185,17.0676
89642.7,49870,117803,49249.2,27795,116121,4456.2,2120.58,2682.96,128.34,367.2,78819.9,17.0686
46146.8,34301,88168.8,14532,11597,82122,454.44,412.02,548.94,29.76,124.2,15400.8,17.0686
103344,63684,106349,24715.3,18296,88529.9,712.32,1321.32,1436.4,93,224.1,54872.9,17.0686
83165.6,54946,99194.5,29589,22350,86762.6,1010.52,611.94,708.96,66.96,144.9,24472.6,17.0697
85209.6,48638,114813,50983.8,32510,102777,1862.28,2134.86,2514.12,135.78,433.8,67445.8,17.0697
129850,76835,110755,50052.2,27647,118647,2640.12,2493.12,3249.12,230.64,858.6,85547.6,17.0718
66479,38492,113186,54436.2,34373,103789,1875.72,2030.7,2373.84,116.25,282.6,74469.8,17.0718
58706.9,40314,95436.2,23914,17546,89320.9,1012.2,793.8,859.74,66.96,173.7,32142.6,17.0728
64858.5,43071,98687.4,29586.5,22946,84501.8,1262.52,1008.42,1308.3,97.65,163.8,36736.9,17.0749
51881.9,37827,89886.4,17473.7,13311,86030.7,962.64,790.02,961.8,56.73,63,26823.2,17.0759
58992.5,40460,95554.4,20269.2,15356,86504.4,1828.68,1291.08,1462.86,53.01,155.7,52166,17.077
103450,60471,112114,23040.4,15667,96379.2,1413.72,947.52,1097.46,98.58,162,34151,17.077
34559.7,23509,96342,36463.6,20713,115371,1178.52,1115.52,1153.74,72.54,84.6,42294.7,17.077
64320.2,44182,95407.4,19299,15454,81841.5,495.6,374.22,393.12,72.54,108.9,14014.9,17.078
53132.1,39176,88882.6,17408.2,14876,76691.4,448.56,410.34,554.82,52.08,104.4,14926.4,17.0791
88453.4,59711,97082.3,37212.8,27874,87493,1073.52,835.8,1021.02,53.01,151.2,33667.8,17.0791
34511.4,30261,74741.1,50998.1,40857,81802.6,612.36,962.64,1284.78,-14.88,123.3,25866.2,17.0801
42263.9,31691,87400.4,25082.4,19718,83365.5,1358.28,1029,1220.1,37.2,89.1,32771,17.0812
76569.5,53653,93528,28452.5,21773,85641,3402.84,1569.12,1765.68,84.63,161.1,58532.1,17.0864
42002.1,29318,93889.4,24586,16370,98427.9,702.24,695.94,737.94,47.43,145.8,19087.1,17.0874
72208.5,51380,92103.1,34441.7,25608,88143.2,1531.32,1106.28,1531.32,79.05,180,41471.7,17.0895
51492,31620,106723,19364.5,14192,89421.7,1024.8,695.94,846.72,42.78,110.7,27590.8,17.0916
46487,29464,103400,15005.8,11813,83248.8,429.24,518.7,603.54,39.99,68.4,16806.1,17.0916
45537.8,30126,99062.8,19075.6,14323,87281.7,646.8,528.78,603.12,1.86,48.6,14988.4,17.0916
68280.8,43866,102012,33418.6,23507,93168.8,595.56,409.08,403.2,101.37,144,14255.6,17.0927
94591.7,51736,119823,46527.6,27537,110732,2157.96,1475.46,1793.4,101.37,285.3,57912.6,17.0937
48510.7,32679,97285.6,18683.3,14255,85894.6,956.76,881.58,1105.02,66.03,122.4,28325.3,17.0937
46827.2,31036,98880.9,21328.4,16396,85251.3,2062.2,985.74,1291.5,39.06,234,37875,17.0948
34364.4,28417,79252,22171,17285,84061.1,1280.16,1253.28,1473.36,38.13,217.8,39785.5,17.0948
52411.1,30902,111152,25457.9,19070,87488.6,629.16,547.68,537.6,58.59,227.7,24053.7,17.0948
73411.8,43476,110661,21625.8,14676,96570.5,1930.32,1396.08,1576.68,56.73,270,45014.6,17.0948
43481.9,27770,102615,22448.2,16743,87867.3,574.56,621.18,611.94,40.92,152.1,23142.7,17.0958
118828,68107,114343,58407.7,40091,95478,1413.72,2221.38,2135.7,146.01,533.7,75765.4,17.0979
95377.1,54186,115355,65422.6,45815,93583.6,3454.08,3007.62,3991.68,86.49,230.4,108119,17.0979
62095.6,39656,102620,22372.6,17217,85160.5,498.96,407.82,479.64,63.24,116.1,13709.2,17.101
47056.1,39489,78094.4,16459,13829,77999.4,780.36,952.14,1014.72,46.5,126.9,31906,17.1031
103225,68045,99418.6,23869.4,18320,85388,567,711.9,698.46,83.7,150.3,22636.5,17.1042
58282,36263,105330,17375.4,13355,85265,1341.48,719.04,1251.6,53.01,131.4,25644.3,17.1063
62854.4,40263,102308,21127.7,15587,88832,1046.64,752.64,874.44,30.69,221.4,24226,17.1073
70562.1,47374,97613.8,38086.4,26327,94808.9,1358.28,955.92,980.28,88.35,127.8,31626.9,17.1094
46267.2,31591,95982,19305.7,15019,84241.3,774.48,793.8,921.48,14.88,161.1,25194.8,17.1115
64495.2,44222,95580.4,20273.4,15463,85923.7,880.32,1012.62,1273.86,87.42,133.2,31415.7,17.1146
63344.4,45803,90634.6,13551.7,10966,80989,144.48,309.54,290.22,63.24,85.5,10128.5,17.1178
56065.8,30777,119386,41668.2,22857,119472,147,203.28,162.12,-16.74,66.6,5248.64,17.1178
53650.1,34930,100659,17261.2,13710,82511.1,888.72,679.98,869.82,25.11,60.3,21848.3,17.1199
48997.9,33335,96329,29034.6,20703,91909.9,756,711.06,813.96,72.54,129.6,24289.7,17.1219
40198.9,36249,72677.2,24139.9,20932,75579.7,826.56,303.24,502.74,2.79,34.2,9349.14,17.123
90718.6,53765,110580,33348.8,24097,90698,4087.44,802.62,847.56,66.03,234.9,27309.9,17.124
66339.7,42524,102240,22600.2,17496,84655.2,725.76,769.86,948.36,56.73,168.3,26981.3,17.1251
55927.2,38715,94672.5,20040.7,16047,81846.4,372.12,540.96,489.72,57.66,128.7,17321.8,17.1261
45578.4,31767,94029.2,22547.3,17655,83696.3,388.92,394.8,314.16,56.73,65.7,12171.7,17.1272
42685.3,29411,95114.9,19913,15391,84791.2,588,884.52,942.48,11.16,135,32881.9,17.1293
50663.2,37891,87626.7,18761.4,13019,94442.5,735.84,451.08,606.9,54.87,128.7,17457.5,17.1303
71855.7,46438,101407,23815.7,17874,87321.5,1495.2,726.18,937.44,55.8,89.1,28979.6,17.1314
54357.1,35243,101080,25126.9,17190,95795.1,739.2,995.4,1193.22,58.59,202.5,34322.1,17.1324
36641.5,27124,88531.8,19237.7,15276,82532.1,390.6,594.72,782.46,-3.72,78.3,24567.6,17.1355
80021.2,56319,93117.2,19252,13858,91044.6,1039.92,603.12,1004.22,32.55,149.4,25705.7,17.1355
46074,30921,97652.3,25614.1,19693,85240.8,672,953.4,1015.98,23.25,72.9,35663.7,17.1366
39961.6,30744,85184.9,16351.4,13320,80451,462,436.38,555.66,16.74,99.9,15603.1,17.1376
37820.3,26751,92654.1,15619,12095,84630.4,916.44,590.94,853.86,79.05,234.9,18666.4,17.1376
57244.6,35094,106901,44042.9,22570,127886,1527.12,1458.24,1470.42,112.53,261,42690,17.1387
56907.2,40801,91406.3,16808.4,13417,82101.5,524.16,508.62,450.24,55.8,113.4,14318.1,17.1397
51759.4,33885,100106,24601.9,18352,87854.8,1788.36,1477.56,1666.14,58.59,283.5,43633.4,17.1397
38211.6,24152,103686,37912.6,24273,102362,853.44,859.74,903,40.92,229.5,22331.5,17.1418
61983.6,32300,125763,62260,33244,122737,4915.68,3638.04,4326.84,114.39,648.9,108176,17.1418
42016.1,26954,102158,31951.9,22893,91469.1,1384.32,1036.14,1434.3,71.61,199.8,40921.2,17.1429
85736.7,50455,111363,58881.5,24603,156845,2531.76,3658.62,4537.68,76.26,360,120897,17.1481
121589,70609,112854,56994.8,30929,120767,2719.92,2008.86,2492.28,181.35,729,70634.8,17.1502
62589.1,56345,72798.6,22305.4,19853,73631.4,1385.16,1296.12,1643.04,68.82,112.5,46209.4,17.1544
82857.6,51058,106353,46739.3,22202,137965,3495.24,2762.34,3192,126.48,244.8,86762.4,17.1544
41233.5,28053,96327.6,14007,10217,89846.6,815.64,720.72,831.6,63.24,142.2,25837.9,17.1544
82482.4,51946,104061,30663.4,22419,89636.2,426.72,604.38,655.2,49.29,146.7,21533.8,17.1575
64048.6,37541,111811,28342.4,18269,101672,1453.2,1280.58,1559.04,44.64,381.6,40695.2,17.1585
58485.7,40948,93604.5,14822.6,11560,84032.6,727.44,870.66,954.66,0,108,30143.1,17.1585
105456,63898,108160,49005.6,26970,119082,2410.8,2016,2499.42,138.57,315.9,66954.4,17.1585
55247.5,39709,91180.8,15374.5,11904,84642.5,504.84,498.54,529.2,44.64,104.4,19697.1,17.1596
38758.3,26717,95072.9,13573.6,10749,82757.2,561.96,499.38,489.72,36.27,92.7,15695.2,17.1606
54558,33526,106649,59193.1,32590,119033,387.24,830.34,995.82,25.11,117.9,25288.6,17.1638
54956.3,29518,122014,54482.4,24375,146484,1525.44,1500.24,1624.14,185.07,344.7,49121,17.1638
43642.2,28227,101326,29652,18995,102304,1404.48,1220.1,1506.54,38.13,81.9,42078.2,17.1648
45724.7,41222,72694.5,18592.6,13078,93170.4,193.2,291.9,363.72,7.44,18.9,10512,17.1659
80887.1,54887,96580.6,31942.7,23487,89130,884.52,1283.1,1580.88,95.79,161.1,43725.5,17.1659
39265.8,25431,101188,25482.2,19283,86605,459.48,765.24,810.6,13.95,75.6,26462.7,17.168
69673.8,50647,90156.2,16168.3,13295,79699.7,592.2,493.92,536.76,47.43,150.3,17953.1,17.168
52482.5,39998,85991.6,16811.8,13470,81794.8,586.32,556.92,627.48,-0.93,63,21124.9,17.1711
75117.7,42435,116011,28877.5,19183,98656,750.12,1115.52,1487.22,113.46,360,40804.4,17.1711
85161.3,53294,104723,18462.4,13162,91927.5,849.24,876.96,1135.26,64.17,178.2,30084.1,17.1711
71019.9,49781,93496.7,33144.7,26369,82376,354.48,1315.44,1642.62,94.86,78.3,43188,17.1732
47711.3,37002,84503.8,23208.4,17143,88723.3,460.32,658.98,829.92,85.56,147.6,25250.2,17.1742
85204.7,66044,84549.3,22634.6,18044,82209.2,592.2,788.76,795.06,61.38,57.6,27330.6,17.1742
83754.3,47237,116200,49449.1,24221,133797,1772.4,1864.38,2210.04,128.34,314.1,57193.4,17.1742
43752.1,29102,98527.2,15115.8,11987,82642,370.44,378,424.62,62.31,126.9,11135.7,17.1742
72149,41506,113920,48669.6,24474,130326,1433.04,2010.12,2437.68,123.69,377.1,72522.8,17.1753
65935.8,44807,96439.6,21607.3,13675,103551,340.2,316.26,351.12,50.22,99,10666.6,17.1763
73480.4,41952,114789,46269.7,30004,101064,2409.12,1601.46,1898.82,106.95,239.4,55843.5,17.1763
68770.1,47757,94371.9,20384.3,15776,84679.5,614.88,636.72,675.36,35.34,107.1,22061.9,17.1763
58586.5,43410,88447.9,15111.6,11822,83772.1,519.96,448.56,634.2,26.04,99,17800.3,17.1815
58902.2,40646,94971.6,25803.1,19118,88452.4,3083.64,1198.68,1668.24,44.64,244.8,41926.6,17.1815
43467.9,30806,92472.6,17345.2,13486,84289.8,729.96,670.74,794.64,26.04,117.9,20360.9,17.1826
30678.2,24794,81089.2,35044.8,26451,86828.3,309.12,525.84,534.66,5.58,128.7,17487.6,17.1836
72901.5,52196,91533.3,22386.8,17244,85081.4,1402.8,585.06,925.26,42.78,134.1,22766.9,17.1836
80200.4,46395,113288,33479,23334,94029.4,1319.64,1130.64,1259.58,64.17,184.5,38730,17.1847
69906.2,47482,96486.5,18790.8,13555,90850.1,1407,823.62,956.34,44.64,116.1,31307.8,17.1847
69277.6,45317,100187,19970.2,15249,85826.2,661.92,455.7,429.24,48.36,144,13069.7,17.1857
60607.4,44114,90038.7,23148.7,17174,88335.5,1036.56,789.6,981.54,36.27,90,31139,17.1857
51085.3,34673,96557.2,14259.8,11554,80883.9,929.04,582.96,619.5,12.09,47.7,19631.7,17.1857
47538.4,23547,132309,63783.7,29519,141608,745.92,602.7,647.22,5.58,102.6,18447.5,17.1868
60956,43423,91997.6,21222.6,15954,87178.4,798.84,795.48,902.58,1.86,72.9,23129.8,17.1878
39234.3,28690,89622.1,17982.7,14986,78641.1,399,892.08,1049.16,24.18,104.4,24000.6,17.1878
65444.4,45940,93360.1,21079,15508,89078.6,1191.96,677.88,748.86,81.84,272.7,23925.1,17.1899
102028,59268,112819,46154.6,28336,106747,2234.4,1785.42,2243.22,118.11,353.7,65810.4,17.193
51080.4,34303,97589.3,25816.6,16882,100220,240.24,166.32,160.02,-7.44,63,4226.17,17.1941
89051.9,53061,109989,23044.6,16513,91458.1,1071.84,1134.84,1141.56,95.79,266.4,38518.7,17.1962
61319.3,38174,105271,34204.8,22110,101386,6086.64,1475.88,1940.82,91.14,281.7,59155.8,17.1962
97778.1,55640,115169,48543.6,30680,103695,2420.88,1692.6,1909.74,123.69,333,61328.7,17.1983
72218.3,39342,120301,21315,12199,114509,1416.24,695.94,702.24,72.54,171,26302.2,17.2004
63791,37767,110695,56233.8,25819,142737,1286.04,1064.28,1401.96,93.93,426.6,38790.7,17.2004
67761.4,45729,97111.5,18301.1,13933,86081.9,808.08,852.18,1102.08,57.66,108.9,28042.7,17.2025
47875.8,33274,94295.5,20695.9,15438,87856.5,329.28,393.96,468.72,53.94,96.3,13010.1,17.2066
43631,26386,108368,20746.3,15170,89626.3,978.6,1182.72,1393.56,82.77,145.8,36431.3,17.2066
77762.3,61978,82226.4,30044.3,26647,73891.3,604.8,1712.34,2025.66,90.21,129.6,62853.3,17.2087
32091.5,19252,109243,40724.9,21672,123152,630,869.4,1048.74,40.92,118.8,29337.2,17.2108
46916.8,31873,96468.5,17146.1,12129,92644.5,1445.64,573.3,831.18,32.55,192.6,25511.6,17.2119
47255.6,34667,89334,23310.8,17654,86535.6,1158.36,972.72,991.2,15.81,63.9,32654.1,17.2192
63618.8,45557,91518.8,17678.6,14493,79941.2,586.32,354.48,479.64,31.62,111.6,10859.5,17.2223
39431.7,28779,89794.5,22500.2,17080,86333.5,361.2,415.8,542.22,26.04,132.3,13404.8,17.2255
78572.2,44213,116466,39732,27193,95755.4,980.28,1001.28,1306.62,128.34,227.7,30115.4,17.2276
92708,53014,114606,31006.1,19710,103096,1339.8,1031.94,1288.14,120.9,203.4,34081.3,17.2286
55359.5,41329,87784.4,17005.8,13529,82378,632.52,623.7,681.66,51.15,100.8,18944.3,17.2296
53652.2,44374,79239,14952.8,12750,76858.8,253.68,288.12,320.04,54.87,107.1,8844.1,17.2307
122916,69742,115503,52999,36167,96036.2,9438.24,5694.78,6308.82,133.92,1604.7,174382,17.2307
59849.3,41066,95511.7,17382.1,13338,85406.7,720.72,540.54,743.82,43.71,237.6,18252.2,17.2328
55599.6,40126,90808.3,11999.4,9783,80383.6,199.08,292.74,314.16,76.26,60.3,11556.3,17.2338
115513,78985,95844.5,49191.2,22948,140483,1334.76,3703.98,4486.86,100.44,266.4,109455,17.2338
58306.5,45271,84406.7,14175,11127,83488.2,404.88,776.16,1090.74,78.12,100.8,23411.8,17.2349
47509.7,31564,98643.9,18334.7,13688,87783.6,404.04,528.78,509.88,29.76,146.7,14525.2,17.2359
133904,74172,118314,65184.8,38108,112101,4348.68,2738.4,2958.06,103.23,636.3,85221.4,17.237
78534.4,49507,103962,47932.1,21631,145221,2773.68,2232.72,2594.34,100.44,276.3,82682,17.2401
42015.4,31362,87798,14114.5,10814,85538.1,456.12,422.94,535.92,11.16,44.1,15350,17.2422
79270.8,46827,110942,92434.4,45542,133015,4087.44,4111.38,4727.1,175.77,637.2,132553,17.2443
41229.3,30663,88119.3,13584.5,10887,81773.9,440.16,247.8,254.52,36.27,82.8,7282.37,17.2474
46894.4,34220,89809.2,17555.2,13864,82984.4,545.16,503.16,495.6,24.18,115.2,15187.8,17.2485
49166.6,34887,92360.5,20297.8,15891,83709.9,358.68,409.5,354.9,45.57,80.1,14895.7,17.2526
42317.1,32414,85558.5,13629,10334,86432.2,1200.36,548.1,650.58,41.85,135,22033.5,17.2537
54827.5,40090,89627.7,28274.4,19130,96863.1,1878.24,2378.88,3399.06,66.03,152.1,83803.6,17.2558
52313.8,42435,80792.7,22727.9,17375,85726.3,2278.92,1580.04,1771.14,45.57,102.6,48094.4,17.2568
74461.1,50855,95956.8,28741.4,21659,86966.1,411.6,590.1,673.26,55.8,107.1,19839.3,17.2579
76444.9,53731,93240.3,17926.4,13835,84917,889.56,843.36,1095.78,64.17,139.5,34906.8,17.26
52017,32159,106004,50174.9,36578,89897.2,1253.28,1278.06,1798.02,70.68,178.2,46087.8,17.2641
59463.6,38590,100985,39203.6,27847,92263.1,260.4,890.4,996.66,10.23,74.7,25991.3,17.2673
38853.5,25604,99449.4,14118.7,10324,89624.6,413.28,410.76,416.22,15.81,112.5,12015.9,17.2673
65669.1,40648,105877,22831.2,10808,138441,1094.52,685.86,953.4,55.8,238.5,23477.9,17.2694
46009.6,30834,97790.9,19631.6,15018,85669.1,524.16,560.28,658.14,41.85,126,21319.1,17.2694
51455.6,35899,93935.6,17907.1,13062,89845.4,925.68,929.04,997.92,58.59,160.2,30914.2,17.2746
45819.2,26451,113523,28327.3,17255,107590,1932,858.06,842.52,36.27,245.7,29095.3,17.2767
65241.4,46266,92414.7,21477.1,15879,88640.6,1858.08,922.74,1228.08,54.87,65.7,38080.4,17.2767
72655.1,46633,102106,41548.9,30932,88030.2,1596,1777.02,2256.24,100.44,212.4,59632.5,17.2777
59832.5,39380,99572.9,41476.7,25604,106164,1354.08,1352.82,1660.68,58.59,180.9,41446.3,17.2777
84221.9,46838,117844,33915,23502,94572.9,1742.16,1687.56,2072.7,94.86,185.4,59488.5,17.2777
84104.3,46411,118762,39871.4,24966,104663,2336.04,1392.72,1606.92,143.22,414,49518.1,17.2777
61920.6,40285,100733,35439.6,22173,104748,1267.56,1481.34,1929.48,65.1,173.7,52864.6,17.2788
62152.3,45686,89156.7,60622,33186,119717,1399.44,7154.7,8804.04,30.69,339.3,228629,17.2798
87308.9,62650,91330.8,38677,27095,93549.9,545.16,805.98,834.96,39.06,251.1,23705,17.2809
91986.3,53879,111888,25206.7,17147,96340.3,1486.8,895.44,1110.48,127.41,411.3,27314.6,17.283
50561.7,28401,116672,39437.2,24329,106233,3151.68,1755.18,2182.32,92.07,354.6,63145.3,17.2851
66894.8,43152,101595,35287.6,26156,88415.9,616.56,1044.96,1047.48,106.02,265.5,39219.1,17.2851
88195.1,55792,103598,46417.6,27780,109504,2942.52,1653.96,1966.44,70.68,232.2,64534.8,17.2882
68028.8,43734,101942,36970.1,24130,100409,1336.44,1246.56,1452.36,39.99,94.5,40008.5,17.2882
102669,63360,106195,36559.3,26484,90467.9,1638.84,2978.64,3587.22,116.25,550.8,112794,17.2892
60042.5,30906,127320,39304.4,22275,115639,2609.88,1273.86,1683.78,133.92,409.5,44275.4,17.2903
64525.3,34401,122925,41605.2,21057,129488,2268,1727.46,2177.7,140.43,282.6,55078.9,17.2903
53218.2,36138,96510.8,14551.3,11159,85458.8,507.36,616.98,651,32.55,53.1,21774.5,17.2934
80107.3,49926,105154,36932.3,24465,98932.9,778.68,718.2,648.9,50.22,51.3,24562.3,17.2945
91306.6,56314,106259,66684.2,41162,106171,2247,2362.5,3221.82,98.58,236.7,92034.7,17.2966
71765.4,48436,97101.7,24045,16732,94179.6,3877.44,955.08,1132.32,102.3,330.3,40751.9,17.2976
50938.3,31338,106525,48024.5,25533,123265,1374.24,1287.72,1565.34,106.02,293.4,42713,17.2976
69491.1,47081,96730.5,36594.6,27161,88298.1,899.64,729.96,985.74,66.96,180,28810.3,17.2976
75838,48255,102997,21903,11691,122781,915.6,613.2,802.62,14.88,60.3,24557.6,17.2987
73740.1,39276,123043,37663.9,24961,98888,764.4,1057.14,1017.66,171.12,550.8,33835.9,17.2997
45630.2,33009,90594.1,19805.5,14757,87956.5,989.52,979.02,1148.28,49.29,79.2,36823.7,17.2997
54033.7,33785,104814,34907.9,25257,90577.8,1605.24,1420.02,1844.22,57.66,164.7,55121.9,17.2997
94927.7,56738,109648,53916.2,34410,102687,3275.16,2778.3,3455.34,122.76,334.8,90622.8,17.3007
48087.2,33801,93235.2,28061,18089,101664,631.68,641.34,781.62,59.52,117.9,24645.5,17.3018
51067.8,31048,107794,24992.5,15749,104001,1212.12,1020.6,1113,67.89,81,42437.5,17.3028
60890.9,45530,87646.5,23058,17219,87759.4,1238.16,784.56,725.34,71.61,116.1,30752,17.3028
123882,85327,95148.3,37655.5,27426,89980,7505.4,6851.04,8777.58,93.93,160.2,242862,17.3039
69266.4,52073,87174.6,16796.6,10724,102647,596.4,622.44,725.34,61.38,264.6,23332.7,17.3081
95024.3,56568,110089,21952.6,15964,90120.5,78.96,771.54,854.28,99.51,146.7,22490.2,17.3102
37093.7,24995,97258.4,24757.3,14655,110713,1317.96,766.08,1116.78,45.57,185.4,27794.3,17.3133
50900.5,34966,95401.7,25573.8,19006,88182.9,790.44,925.68,1148.7,73.47,53.1,33426.4,17.3133
122378,75946,105603,47297,37031,83704.4,2126.88,3192,3504.48,106.95,254.7,90717.2,17.3143
65155.3,44166,96681.1,40301.5,23762,111152,2404.08,1800.12,2427.6,60.45,221.4,59216.5,17.3154
41806.8,24779,110571,33938.5,24102,92282.6,1615.32,1492.26,1987.44,38.13,108.9,57150.3,17.3154
42658,31726,88118.1,13916.3,11251,81061,247.8,320.04,451.08,9.3,50.4,10660.1,17.3164
58780.4,35737,107794,33634.4,18916,116529,1966.44,1382.22,1768.62,61.38,196.2,50976,17.3164
63408.8,44730,92903.2,18923.5,14359,86368.9,1158.36,937.86,1033.62,74.4,162.9,29363.1,17.3185
