"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%3) - 0.5 + (Event #/(4082 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
642270,332509,144,362140,194381,143,-28,85,0,0.0371051,142,133,0,5551,3258,60,-58,17,0,-53,54,0,8.56752
348313,220418,127,135332,87234,124,-53,80,0,1.03735,131,130,0,1806,1545,25,5,82,0,42,62,0,8.5685
254915,175215,123,161933,98797,126,62,100,0,2.03759,-99,53,0,1735,1241,23,92,65,0,-15,57,0,8.56948
437238,245696,143,260001,149234,134,119,63,0,0.0378398,141,133,0,5740,3705,56,115,78,0,53,81,0,8.57533
426987,261914,149,154628,89893,129,168,108,0,1.03955,3,111,0,2231,1471,30,65,72,0,183,100,0,8.61731
257110,183224,115,87260,66093,111,56,55,0,2.0398,33,54,0,1745,1547,25,129,114,0,-27,29,0,8.61829
147584,99260,129,137475,73319,129,8,82,0,2.04053,48,65,0,57,99,0,36,78,0,-19,56,0,8.62512
186287,131417,123,304318,220765,121,265,246,0,0.0407788,320,350,0,305,269,0,97,69,0,69,57,0,8.62805
190015,122322,122,220424,125954,123,73,120,0,1.04102,65,118,0,1689,1081,14,-142,45,0,28,48,0,8.63098
162397,128079,90,111231,87616,96,180,232,0,0.0422483,-36,61,0,-24,41,0,-18,59,0,185,94,0,8.64562
244180,182413,117,107593,80531,137,-8,102,0,2.04274,26,90,0,1908,1448,25,15,74,0,66,84,0,8.6466
229264,165685,131,107883,76082,113,-30,53,0,0.0437179,29,85,0,2238,1787,31,30,58,0,16,30,0,8.6632
285119,219832,120,282807,199698,121,99,86,0,1.04396,84,99,0,1706,1211,20,-164,8,0,16,78,0,8.66515
265136,183833,126,109089,70532,121,78,98,0,0.0444526,64,104,0,1481,1182,18,-5,69,0,-49,48,0,8.66808
402467,213858,150,433161,278300,136,443,301,0,0.0451874,599,376,0,842,631,0,-74,51,0,79,87,0,8.68663
418281,243019,139,179259,116563,132,-123,28,0,2.04568,53,108,0,2630,1746,38,-40,39,0,40,62,0,8.68858
319717,225182,141,137013,113819,119,60,72,0,0.0466569,50,108,0,1770,1305,24,-148,45,0,78,62,0,8.70908
363612,243136,142,134069,83377,126,187,105,0,0.0495959,141,130,0,1793,1417,26,-59,18,0,57,68,0,8.77253
185876,140839,111,52201,41754,109,-53,55,0,2.05082,33,114,0,375,257,0,-69,74,0,-13,43,0,8.81061
307520,226457,129,135956,102289,120,-94,22,0,1.05131,84,91,0,2025,1627,29,-27,84,0,-134,41,0,8.81647
457265,253535,155,256205,137227,136,59,109,0,0.0518001,172,207,0,3431,2158,46,-39,94,0,79,73,0,8.82232
337403,235530,131,127206,74006,130,-75,51,0,2.05302,-43,67,0,2247,1852,30,0,68,0,-64,38,0,8.83404
167176,139648,109,171571,142903,111,54,146,0,0.0532697,60,157,0,104,204,0,-43,67,0,33,70,0,8.83794
512408,268765,168,318020,167471,151,268,77,0,1.05498,56,111,0,6247,3818,60,1,67,0,1,50,0,8.85747
387108,179567,174,220736,119537,153,92,108,0,1.05572,541,254,0,147,100,0,51,80,0,44,115,0,8.86625
316276,230231,138,93902,71056,117,123,82,0,2.05596,153,105,0,1294,1030,7,-70,43,0,-14,65,0,8.86723
167234,100777,121,203427,97268,124,-95,34,0,2.05743,54,87,0,1590,1143,19,47,62,0,-64,58,0,8.89457
325787,219921,140,102805,65300,122,-37,99,0,1.05866,-15,79,0,1221,944,0,5,105,0,-8,71,0,8.91995
339827,214249,139,133654,87985,122,11,62,0,0.0598824,-75,54,0,1586,1137,17,86,96,0,-13,61,0,8.93557
384186,229622,130,394151,244666,131,355,233,0,1.06013,787,559,0,131,166,0,35,63,0,-13,53,0,8.93654
396785,244030,138,146014,100687,120,9,50,0,0.0613519,94,95,0,126,94,0,104,74,0,-146,8,0,8.96095
157814,134802,123,175356,136519,112,-5,64,0,2.06258,-64,63,0,194,231,0,52,70,0,-10,102,0,8.99512
363076,230002,138,138206,92045,124,26,106,0,2.06331,33,68,0,1784,1282,26,-147,26,0,-36,67,0,9
213976,162511,121,98796,71568,117,48,106,0,1.06454,-15,67,0,1528,1305,19,9,58,0,-1,68,0,9.03807
471167,227031,169,392891,175193,162,80,90,0,2.06552,178,141,0,-21,90,0,56,81,0,158,98,0,9.06053
492978,258864,143,266497,160151,140,182,119,0,2.06625,102,109,0,3478,2168,47,-61,62,0,-62,104,0,9.06931
241173,179002,112,105379,75632,112,-79,70,0,0.0664952,35,88,0,2228,1769,31,19,117,0,68,71,0,9.07127
453079,269596,143,278596,185432,135,59,138,0,1.06894,188,262,0,856,673,0,23,50,0,26,41,0,9.10446
195230,152187,122,84010,68306,110,11,76,0,1.06968,128,96,0,979,935,0,74,84,0,68,109,0,9.11129
459254,219020,152,185224,100682,138,186,101,0,2.06992,68,102,0,3513,2073,49,2,47,0,-16,58,0,9.11324
367039,247262,124,126192,80561,125,70,63,0,2.07066,109,105,0,411,310,0,44,78,0,4,41,0,9.1191
472998,254704,143,317343,175059,143,142,89,0,0.0723733,-17,74,0,2489,1537,37,25,104,0,-68,55,0,9.16987
301766,212671,139,98975,70369,121,-199,19,0,0.0738428,58,144,0,870,633,0,191,87,0,62,59,0,9.18451
409091,208568,148,281409,129063,141,125,125,0,0.0753123,234,125,0,452,181,0,-66,72,0,90,48,0,9.18744
142450,107685,114,208192,145879,114,22,63,0,1.07556,195,183,0,100,111,0,-72,77,0,83,68,0,9.18841
241142,164454,123,88360,61779,114,-91,42,0,2.07654,-22,113,0,1577,1205,17,-40,49,0,63,57,0,9.20306
187278,155367,125,83195,72533,105,27,79,0,1.07703,52,123,0,994,925,0,-73,41,0,51,72,0,9.21282
272974,197130,114,76659,63631,78,127,81,0,2.07874,-24,32,0,15,53,0,21,76,0,-36,47,0,9.25089
186705,156889,110,203592,144339,113,138,122,0,2.08021,312,259,0,99,60,0,51,48,0,-10,68,0,9.27725
144698,100219,114,242667,174839,116,218,151,0,1.08217,435,377,0,-41,147,0,-196,0,0,89,105,0,9.30849
258874,194807,123,96955,70878,134,86,66,0,2.08241,48,104,0,1115,900,0,59,78,0,-36,37,0,9.30849
273587,189250,139,101218,67039,118,40,67,0,1.08364,12,80,0,1572,1110,16,23,43,0,-27,82,0,9.32997
273142,195026,116,122153,86832,114,114,94,0,1.08437,-45,48,0,567,478,0,-45,34,0,-65,32,0,9.33973
194834,151189,115,55078,42598,107,-4,68,0,0.0848641,-4,58,0,1003,883,0,-111,53,0,-55,78,0,9.35145
202342,151284,111,319371,236788,117,314,265,0,1.08511,583,434,0,457,435,0,-50,36,0,19,28,0,9.35145
394459,272940,125,135402,88027,122,-18,75,0,0.0855988,1,52,0,3088,2238,41,12,80,0,-121,25,0,9.36414
297757,184450,125,159111,122622,124,3,81,0,1.08584,-29,85,0,2281,1724,32,43,75,0,-6,48,0,9.36609
269944,188815,136,81134,57019,116,60,71,0,2.08682,-111,47,0,1388,1084,11,-12,92,0,81,85,0,9.38366
200362,125604,140,91896,60438,120,-7,96,0,0.0885378,-6,58,0,1220,715,0,26,62,0,110,72,0,9.42467
474657,300399,133,171078,108469,135,-18,81,0,1.09099,69,100,0,2690,1835,35,66,53,0,105,76,0,9.4725
221742,170037,115,51443,38530,107,61,70,0,2.09197,-21,110,0,649,581,0,31,60,0,-100,24,0,9.48422
379067,228118,134,122688,73949,129,106,100,0,0.0922116,4,97,0,1882,1398,27,-7,50,0,-104,46,0,9.48519
318560,212707,122,114163,79352,122,-4,61,0,1.09319,91,88,0,5117,3892,51,24,60,0,-94,70,0,9.50081
282436,160808,133,80534,49367,121,-85,49,0,1.09393,-4,113,0,1198,1025,5,12,57,0,-79,76,0,9.5135
409728,250503,151,290448,195456,130,61,83,0,2.09491,122,164,0,2451,1564,34,58,41,0,22,37,0,9.52912
738661,394750,168,341495,187151,144,-132,47,0,1.0954,-28,49,0,125,170,0,-85,63,0,-12,64,0,9.53303
209851,168612,126,65962,51370,110,56,83,0,0.0958854,26,55,0,1784,1658,24,58,74,0,-14,48,0,9.53596
562199,287067,151,449517,247093,143,252,138,0,0.0973549,153,144,0,14020,8400,75,-77,68,0,48,79,0,9.56817
190763,130443,126,218647,126915,130,16,56,0,0.0980896,81,134,0,943,684,0,61,55,0,-26,37,0,9.58477
296442,219452,125,114789,83151,118,39,69,0,1.09833,88,136,0,-65,90,0,-54,57,0,-79,30,0,9.59063
447535,270262,130,233064,142543,132,4,45,0,0.101029,40,85,0,2807,1947,39,99,57,0,-35,47,0,9.63065
269996,197521,135,76810,59448,111,-16,55,0,0.102498,-82,29,0,2342,1988,32,153,86,0,118,61,0,9.6492
454408,237143,170,258302,97800,167,-222,49,0,2.10299,87,153,0,2849,1992,39,19,65,0,46,81,0,9.6658
238182,116517,136,319368,160882,135,-24,54,0,2.10372,120,141,0,219,151,0,-100,54,0,-67,37,0,9.67263
413891,230824,154,155998,82174,154,-104,46,0,1.10421,38,61,0,1973,1179,22,-16,77,0,14,47,0,9.67361
258309,190441,123,75335,55113,116,21,99,0,1.10495,17,86,0,402,177,0,117,73,0,24,68,0,9.68044
307004,209497,121,105087,74753,118,-127,37,0,2.10519,44,57,0,2455,1787,33,67,91,0,-19,47,0,9.68337
328424,219339,122,106073,71157,120,123,87,0,2.10593,150,116,0,1715,1310,23,14,68,0,20,85,0,9.69899
341212,217730,128,133745,88932,125,87,116,0,1.10642,-51,75,0,1848,1432,25,-115,29,0,12,58,0,9.70778
286358,182863,142,132543,88397,125,108,75,0,2.1074,92,93,0,2567,1844,36,53,68,0,103,64,0,9.7234
450551,233624,145,178408,97473,132,215,96,0,1.10789,27,124,0,4295,2632,52,-8,43,0,32,65,0,9.73121
489886,234937,140,168222,86238,135,-23,51,0,0.108376,103,101,0,2761,1758,38,-8,73,0,12,56,0,9.73218
357639,240640,143,105719,70577,125,-73,92,0,1.10862,27,115,0,2052,1563,29,-41,62,0,-63,50,0,9.73316
489631,242597,141,258330,119902,144,84,105,0,0.109111,128,182,0,3723,2008,52,-180,13,0,-19,35,0,9.73511
246594,187127,110,85453,63082,118,21,59,0,0.109846,-36,51,0,1195,1050,8,4,59,0,-5,70,0,9.73706
291199,211637,137,76509,54243,114,24,68,0,0.11058,5,96,0,962,869,0,-48,66,0,-91,77,0,9.75268
212638,168398,114,232985,189474,118,100,113,0,1.11083,199,197,0,191,207,0,-19,48,0,55,48,0,9.76147
381764,229217,145,133466,76761,128,51,54,0,0.111315,-94,56,0,2461,1784,36,-59,46,0,29,55,0,9.7644
310996,174300,136,337295,210214,129,260,214,0,0.11205,93,187,0,4613,3206,51,-4,42,0,-124,25,0,9.79076
494171,258113,156,246151,132531,140,-53,86,0,1.11229,8,96,0,2625,1663,41,-42,78,0,46,78,0,9.79564
423175,265896,135,207730,130453,128,147,117,0,2.11254,204,143,0,1933,1310,26,56,86,0,-92,28,0,9.79857
420412,257594,144,100189,60573,126,-42,41,0,0.112785,93,108,0,3436,2560,44,-73,60,0,20,74,0,9.80247
337629,224822,131,89848,61113,119,75,76,0,0.113519,-9,73,0,927,702,0,-98,41,0,23,59,0,9.82005
143462,102936,125,194668,116293,125,110,92,0,0.114254,105,91,0,345,226,0,-62,57,0,37,57,0,9.82786
233549,138842,134,84386,53579,124,49,87,0,0.115724,126,131,0,1252,818,0,-56,71,0,-62,44,0,9.8425
533213,278651,142,314419,166548,138,-8,173,0,2.11695,146,175,0,5363,3343,58,22,71,0,-19,55,0,9.85519
268775,154547,143,84131,49951,117,-10,42,0,0.117193,-21,79,0,941,540,0,88,82,0,35,82,0,9.85617
354791,240410,137,140085,93352,125,59,78,0,0.118663,34,120,0,1878,1537,26,92,87,0,-28,55,0,9.86788
248710,211668,75,103525,81932,76,59,67,0,0.123071,3,81,0,196,152,0,-67,27,0,20,52,0,9.93817
330009,215693,128,139561,100251,121,19,76,0,1.12405,52,82,0,1304,959,0,95,63,0,42,48,0,9.94891
208586,163247,113,121673,93960,111,23,53,0,0.125276,40,132,0,28,58,0,-6,91,0,52,56,0,9.97527
400274,268687,124,179568,127510,125,113,118,0,2.12577,149,184,0,2348,1718,34,-16,46,0,25,55,0,9.98601
150843,124438,105,112401,97298,106,322,209,0,0.12601,147,143,0,92,102,0,7,33,0,-15,57,0,9.98601
461848,272250,142,328943,181691,136,97,67,0,2.1265,75,112,0,5272,3532,55,-62,31,0,-36,65,0,9.98894
424038,295943,129,139107,97109,121,80,123,0,1.12699,-1,56,0,2077,1565,29,-37,68,0,-5,72,0,9.99186
151494,104097,115,196106,135520,115,-5,58,0,0.12748,-75,65,0,33,50,0,56,80,0,-139,40,0,9.99382
274700,209905,112,81706,58970,116,-47,70,0,2.12797,25,131,0,1898,1589,26,-29,53,0,43,43,0,9.9987
374813,251520,129,140665,103983,119,-25,66,0,0.128215,-1,115,0,2629,1828,36,-51,84,0,-24,63,0,10.0007
431690,271750,136,186579,109574,142,-10,39,0,0.128949,201,122,0,26,91,0,-81,41,0,40,68,0,10.0172
451728,261695,139,194686,114541,132,474,286,0,0.130419,80,93,0,5667,3926,54,50,100,0,-93,46,0,10.0475
141673,100979,127,111019,77751,112,-154,49,0,1.13066,112,125,0,-45,46,0,-74,57,0,-25,70,0,10.0485
344701,210510,132,191163,121690,124,119,75,0,0.131154,206,182,0,6814,4865,57,-67,32,0,36,46,0,10.0651
355044,239602,125,152859,108960,125,-45,49,0,1.1314,-43,52,0,2417,1859,33,-43,61,0,-45,89,0,10.0739
444323,225913,139,409376,234507,140,-44,91,0,0.131888,137,226,0,9782,6809,63,-38,48,0,-76,83,0,10.0934
157306,134504,105,107830,92092,108,341,234,0,0.132623,217,265,0,430,296,0,142,75,0,-62,105,0,10.108
153720,66082,247,165367,37196,251,8,98,0,2.13458,156,93,0,3,89,0,102,102,0,115,71,0,10.1246
249784,153172,135,157904,104720,122,104,199,0,2.13532,-12,109,0,2419,1860,35,23,98,0,12,54,0,10.1529
285690,196494,140,117716,70142,133,50,61,0,0.135562,58,112,0,1350,1025,6,-20,44,0,7,46,0,10.1588
451311,301430,147,196458,140656,125,-22,61,0,2.13605,-6,102,0,1461,1099,12,89,67,0,15,72,0,10.1627
310837,185215,142,152712,95273,128,-71,78,0,0.137032,-3,81,0,1949,1368,26,-74,55,0,-30,38,0,10.1637
275212,194716,123,96968,68126,114,-16,87,0,1.13948,74,131,0,1658,1390,23,28,52,0,134,88,0,10.2115
290487,201448,136,85100,59798,119,-74,27,0,1.14095,-25,55,0,1951,1469,26,-61,32,0,74,87,0,10.2262
508538,326050,134,263719,169082,133,67,70,0,2.1412,182,141,0,2874,2009,39,1,51,0,-1,35,0,10.2262
287712,210335,113,122491,86980,116,172,83,0,1.14169,8,113,0,257,332,0,-166,7,0,-96,53,0,10.2564
314669,199900,129,106577,72010,124,73,97,0,1.14242,47,88,0,1653,1226,20,56,52,0,-69,42,0,10.2672
194489,122348,116,293537,184225,126,94,122,0,0.143644,58,69,0,921,599,0,130,82,0,28,65,0,10.3121
272955,178438,125,63319,46881,115,16,50,0,1.14389,-11,81,0,1546,1092,14,-43,49,0,45,37,0,10.3189
402935,256799,129,177835,116598,126,1,69,0,0.144379,129,105,0,1828,1304,24,115,65,0,103,102,0,10.3287
270317,185249,118,110684,77669,116,-67,37,0,1.14462,50,130,0,1326,934,0,-9,60,0,52,74,0,10.3287
375227,228521,147,237078,141739,134,75,103,0,2.14487,-46,96,0,2017,1360,27,55,92,0,83,83,0,10.3306
469249,279444,135,265387,151298,135,6,57,0,2.1456,-4,97,0,1358,1001,2,-62,47,0,47,70,0,10.3453
289879,201739,138,93957,65010,120,102,101,0,1.14609,-3,74,0,1903,1529,26,26,85,0,-56,56,0,10.3511
165468,107612,114,112718,76704,113,83,72,0,1.14683,73,69,0,1609,1299,20,-7,75,0,1,53,0,10.3599
266453,184866,115,88297,63243,112,4,39,0,2.14781,37,83,0,1236,1037,9,-85,63,0,-114,57,0,10.3736
227357,158674,133,137934,76475,133,-69,31,0,1.14903,120,102,0,1694,922,0,62,61,0,-46,61,0,10.3833
247868,166134,122,90466,61527,118,-47,101,0,2.15001,39,104,0,1575,1177,19,64,78,0,-216,13,0,10.3911
217456,172693,129,96740,80909,111,24,49,0,1.1505,30,50,0,984,890,0,-7,86,0,45,84,0,10.4038
166084,121544,128,154688,86718,131,86,83,0,2.15222,162,111,0,121,72,0,-28,82,0,-138,32,0,10.4273
180103,145104,110,206556,150758,114,140,108,0,0.152461,9,62,0,300,288,0,100,79,0,-7,44,0,10.4302
217690,153105,122,183796,132537,119,120,108,0,2.15369,113,106,0,1371,1038,9,49,52,0,-75,35,0,10.4546
177528,140065,110,174261,142870,111,-96,48,0,0.153931,46,88,0,1402,1211,16,-42,64,0,16,51,0,10.4546
371499,253965,144,123827,86658,123,25,40,0,0.154666,39,152,0,243,188,0,-38,70,0,52,70,0,10.4624
168498,141036,108,136570,111578,117,32,71,0,2.15516,79,161,0,213,187,0,48,53,0,-31,54,0,10.4644
448197,299434,128,130256,84998,128,-42,101,0,0.1554,53,101,0,1760,1280,22,5,80,0,18,61,0,10.4653
250186,151189,129,141186,91433,121,116,90,0,0.15687,-39,66,0,3022,2120,40,125,102,0,-44,46,0,10.4995
369619,234925,130,167872,108980,127,-19,92,0,0.157605,-84,76,0,2762,2144,37,-81,64,0,55,90,0,10.5093
258297,194312,118,69800,53026,113,31,68,0,2.15883,43,78,0,1443,1206,16,98,78,0,-3,51,0,10.5288
323809,217738,121,100087,66398,120,-36,67,0,0.159074,191,177,0,1122,890,0,-19,30,0,144,70,0,10.5337
190244,153895,112,65844,50949,107,30,63,0,0.160544,94,118,0,730,782,0,154,78,0,19,65,0,10.5571
382140,240855,138,154942,94574,124,204,199,0,2.16103,181,101,0,2086,1497,30,-18,55,0,-80,34,0,10.56
571642,285622,150,301437,173156,143,90,100,0,2.16177,207,111,0,3055,1856,45,-64,64,0,-20,67,0,10.5864
550763,347551,154,222417,133841,134,177,97,0,1.16299,50,97,0,6775,4765,57,1,46,0,121,84,0,10.6079
130817,68568,126,164699,44020,126,18,104,0,0.163483,34,85,0,2095,679,0,129,84,0,31,57,0,10.6108
384121,246011,132,298092,205656,141,29,73,0,0.164952,-51,79,0,10950,7848,65,73,83,0,-56,59,0,10.6294
426327,266361,134,151510,101137,125,72,104,0,1.1652,-25,97,0,2855,2115,39,168,79,0,-11,65,0,10.6323
362620,215359,140,271958,164609,136,-14,103,0,2.16618,81,180,0,2500,1779,36,21,47,0,-60,98,0,10.643
263214,193812,117,78480,63760,72,22,51,0,0.166422,1,87,0,794,649,0,64,52,0,59,82,0,10.643
162822,134432,114,214120,178528,112,36,61,0,0.167891,103,99,0,298,227,0,-72,59,0,-38,29,0,10.6635
179115,144810,110,53314,45323,103,138,68,0,1.16814,10,105,0,1248,1134,13,30,87,0,37,96,0,10.6635
387251,261180,135,127950,90743,123,124,80,0,2.16838,94,166,0,2329,1738,32,-104,26,0,-19,67,0,10.6645
323106,235804,115,88039,64134,116,-26,112,0,2.16985,-7,59,0,1340,1120,13,71,93,0,-39,41,0,10.6948
195332,132391,122,121438,85293,117,-9,65,0,2.17059,-26,74,0,673,489,0,-1,90,0,187,140,0,10.7133
448136,262785,143,247626,144571,139,154,82,0,1.17108,183,145,0,4245,2833,50,9,106,0,-6,44,0,10.7162
149211,85369,140,153336,96677,118,69,57,0,1.17181,16,96,0,1344,876,0,175,74,0,17,73,0,10.728
275722,162194,140,188478,127098,129,-72,20,0,2.17205,165,105,0,5132,3896,50,-55,57,0,11,61,0,10.7299
508170,240364,148,216657,97153,144,-78,44,0,0.173035,119,91,0,2765,1765,39,111,73,0,-76,38,0,10.7387
175872,147361,112,72168,59774,105,10,24,0,1.17328,-2,65,0,477,487,0,-12,47,0,-31,53,0,10.7397
401592,248328,134,156458,95012,126,5,77,0,2.17573,-11,119,0,1215,931,0,-19,60,0,15,57,0,10.8197
342995,223875,127,109655,71166,120,30,105,0,0.175974,94,117,0,1581,1215,19,37,67,0,56,57,0,10.8207
354714,244396,128,88452,60680,124,-14,80,0,1.17695,-16,82,0,2082,1626,28,37,55,0,115,64,0,10.8305
201486,123471,138,289851,186142,130,181,149,0,2.17793,310,277,0,953,882,0,-189,5,0,-50,75,0,10.8373
409787,250535,143,233480,139885,139,204,110,0,0.178178,121,110,0,2588,1867,36,-36,79,0,-110,28,0,10.8373
539878,264976,150,252773,114377,142,17,67,0,2.17867,74,124,0,4146,2801,49,-7,59,0,-33,59,0,10.8402
286505,199089,120,115053,89343,118,78,75,0,0.178913,-28,86,0,201,207,0,-114,46,0,53,88,0,10.8412
546062,332373,153,329788,211591,136,26,62,0,1.18504,110,161,0,3535,2571,43,99,93,0,15,27,0,10.9242
294715,194312,129,195572,154065,120,3,77,0,0.185525,47,135,0,1501,1123,14,-83,75,0,112,103,0,10.9291
260490,176265,122,103845,71791,118,-5,60,0,1.18651,-44,65,0,2491,1806,34,35,48,0,33,74,0,10.9388
210583,154226,126,78307,59321,109,-50,42,0,2.18675,45,99,0,1607,1378,22,-10,45,0,21,56,0,10.9437
245323,186121,111,80613,59471,115,0,48,0,0.186995,86,98,0,1260,1081,11,-46,65,0,-75,32,0,10.9466
320846,192367,142,212907,127458,133,-155,33,0,1.18724,174,120,0,2952,2003,41,-127,50,0,99,80,0,10.9535
233890,169723,115,89434,66090,115,-44,67,0,2.18748,68,98,0,1750,1411,24,62,53,0,3,75,0,10.9535
178912,114778,133,225466,160261,121,360,307,0,1.18797,181,196,0,307,248,0,85,87,0,21,100,0,10.9574
287211,201678,131,107048,75049,121,-131,37,0,2.18822,86,91,0,1832,1514,27,47,70,0,119,99,0,10.9632
290519,206165,126,91626,69205,112,119,71,0,2.18895,-155,40,0,48,65,0,104,71,0,72,62,0,10.9769
246836,115654,143,265070,134680,149,9,64,0,0.189934,82,168,0,556,262,0,-23,50,0,51,67,0,10.9867
302924,209399,120,86565,63207,115,-2,75,0,1.19018,66,85,0,1404,1034,7,1,55,0,-44,44,0,10.9867
148656,116907,110,234326,202696,109,25,146,0,2.19042,33,56,0,774,718,0,-124,69,0,-30,47,0,10.9876
166547,149178,104,103006,88302,108,-13,71,0,0.191403,-92,20,0,216,130,0,133,81,0,-6,53,0,10.9945
401675,234389,142,279084,202726,125,59,167,0,1.19165,152,205,0,11467,8103,65,84,63,0,44,45,0,10.9974
439506,256179,132,252974,157820,132,42,58,0,2.19189,196,104,0,2715,1973,40,-93,22,0,-12,53,0,10.9984
320634,226480,126,108086,73323,123,47,69,0,2.19263,77,102,0,1189,1093,13,119,78,0,58,59,0,11.0306
432523,276858,137,186436,127791,129,191,173,0,2.19336,51,93,0,11118,8230,62,-16,52,0,-19,69,0,11.0374
260086,167898,134,126618,85307,116,67,95,0,1.19532,-34,77,0,1419,1071,12,-31,40,0,-28,72,0,11.0745
145684,116435,104,150045,115176,110,-7,86,0,2.1963,175,216,0,19,53,0,-48,36,0,116,78,0,11.0911
615279,337186,167,500502,321004,156,198,122,0,2.19777,375,214,0,10,139,0,162,73,0,156,92,0,11.0999
144664,109741,112,235255,183005,114,16,65,0,0.198016,74,136,0,133,75,0,23,37,0,-142,18,0,11.1009
319821,187106,130,226890,130078,147,148,84,0,1.19826,2,42,0,1988,1393,28,111,81,0,-14,56,0,11.1077
275941,199128,124,93591,69127,117,-71,61,0,1.19973,47,130,0,4430,3159,48,40,56,0,-122,0,0,11.1263
289105,190087,141,90667,64138,122,25,96,0,2.19998,48,79,0,1752,1398,26,-153,22,0,-13,66,0,11.1311
416932,258330,148,303405,142715,140,87,100,0,0.200955,-23,85,0,3431,2242,43,-149,57,0,181,86,0,11.1477
285454,199467,122,99628,67140,131,-183,36,0,1.2012,27,112,0,1489,1142,15,-50,31,0,-1,39,0,11.1565
259428,174986,136,109736,75062,117,123,139,0,1.20267,80,102,0,1181,965,0,-19,49,0,107,102,0,11.1702
543781,341122,132,278109,180590,133,-21,82,0,1.20561,113,149,0,4719,3161,52,21,54,0,51,59,0,11.1887
458940,233419,140,425918,274797,139,86,80,0,0.206833,205,120,0,2698,1481,40,37,77,0,-98,20,0,11.2024
137358,115758,108,178670,151330,107,93,173,0,0.207568,214,187,0,111,81,0,43,83,0,78,51,0,11.2044
343449,200190,148,240838,153201,132,57,63,0,1.20928,95,103,0,6042,4163,55,-97,33,0,-23,51,0,11.2239
620209,305950,149,232339,118194,144,-119,54,0,0.209772,-14,69,0,4814,2922,56,100,70,0,-169,50,0,11.2249
281110,190797,126,154705,103977,121,45,67,0,0.210507,119,110,0,182,273,0,-52,36,0,-8,51,0,11.2327
341052,225284,129,132397,90014,121,1,39,0,1.21075,2,77,0,2171,1708,29,114,75,0,-62,26,0,11.2336
292853,200912,117,144863,102335,118,53,64,0,0.211242,120,113,0,3148,2394,41,-134,49,0,-108,72,0,11.2405
243948,177801,127,88265,65140,114,-19,44,0,2.21173,139,115,0,1441,1224,16,-100,23,0,106,88,0,11.2454
374528,229544,130,145036,94080,124,-10,79,0,0.211976,70,119,0,72,64,0,37,41,0,-97,43,0,11.2541
193247,124532,117,204655,157272,117,-17,88,0,1.21222,0,102,0,2609,2133,36,98,79,0,117,99,0,11.259
281534,185868,130,126786,83987,131,3,63,0,1.21296,12,46,0,1659,1263,22,128,81,0,-11,58,0,11.2649
157443,102427,131,129779,95305,111,178,79,0,2.21394,81,121,0,855,745,0,-37,51,0,7,31,0,11.2795
414778,247370,144,171905,99828,138,18,54,0,1.21516,-122,92,0,2355,1600,33,-69,40,0,31,67,0,11.2922
438372,254614,139,356914,221153,137,274,169,0,1.2159,127,142,0,3839,2599,46,-96,54,0,49,87,0,11.3069
151948,119079,105,90242,73224,109,-100,8,0,2.21614,-16,40,0,69,123,0,99,76,0,22,64,0,11.3108
203133,124231,136,167440,108107,122,186,111,0,0.216385,79,70,0,1367,952,0,-30,44,0,-46,46,0,11.3166
446792,238881,144,240428,156610,136,87,122,0,2.21687,122,140,0,2389,1544,36,-21,102,0,119,71,0,11.3205
133167,97187,117,137941,81589,123,31,44,0,1.2181,163,128,0,48,66,0,-56,90,0,33,49,0,11.3342
245637,193649,119,110487,87619,114,-29,65,0,1.21883,123,86,0,2214,1949,31,71,78,0,-56,53,0,11.3547
233642,157209,134,109333,72422,125,117,66,0,2.22055,24,100,0,1498,1159,15,68,51,0,9,60,0,11.3811
423148,261394,141,174668,103477,134,-61,36,0,1.22104,-4,39,0,2087,1298,30,-95,61,0,4,46,0,11.3869
316181,217023,125,102479,69594,123,185,82,0,2.22128,3,81,0,1108,993,0,15,66,0,69,68,0,11.3879
310011,206235,141,129114,79408,135,25,33,0,0.221528,-15,103,0,2076,1509,27,-42,19,0,-87,28,0,11.3967
272457,180327,123,67797,49907,119,-76,68,0,2.22349,-7,69,0,125,124,0,117,75,0,44,90,0,11.4172
578137,304634,164,612115,337209,149,295,153,0,1.22398,149,186,0,6723,3984,66,-1,40,0,-27,77,0,11.4474
365290,220441,144,153367,90341,127,48,64,0,2.22422,48,116,0,3257,2153,43,-8,63,0,-3,63,0,11.4484
135728,109157,107,133460,104103,113,130,86,0,1.22471,37,149,0,248,160,0,-37,24,0,42,74,0,11.4592
220125,159255,113,102369,74051,113,241,99,0,1.22618,12,62,0,1512,1251,20,-103,11,0,23,81,0,11.4738
721686,390385,168,391633,249816,148,277,181,0,1.22692,304,271,0,3528,2351,46,-16,63,0,-138,47,0,11.4748
223075,159927,134,104224,75849,116,-130,31,0,2.22716,62,150,0,1410,1177,15,-12,79,0,-81,39,0,11.4758
136916,88380,120,161848,101080,119,5,71,0,1.22839,-42,37,0,335,156,0,-82,64,0,-21,58,0,11.4904
