"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
220390,170265,112,76665,61706,110,-91,78,0,141,175,0,23,69,0,84,77,0,-126,23,0,13.8483
151289,113882,112,162583,136153,111,-38,30,0,71,170,0,115,85,0,-19,54,0,72,90,0,13.8503
215212,160580,114,63625,51890,117,-15,83,0,36,93,0,2167,1901,30,-42,48,0,35,55,0,13.8513
235333,176591,133,66492,50525,109,937,717,0,-133,60,0,137,141,0,-54,49,0,-18,53,0,13.8532
211522,167026,121,111521,87775,121,-2,101,0,51,111,0,16,80,0,-65,40,0,66,95,0,13.8552
143262,121567,103,172294,132981,112,28,84,0,214,193,0,343,393,0,-8,98,0,-22,45,0,13.8571
178318,131737,108,119066,86944,111,620,472,0,56,122,0,123,87,0,84,77,0,-83,36,0,13.8571
232174,174374,117,141125,109588,114,206,131,0,95,93,0,29,65,0,32,77,0,27,33,0,13.8581
188911,122968,131,152315,122654,116,21,56,0,57,82,0,70,110,0,83,81,0,63,46,0,13.8591
177067,117512,113,139285,94786,128,198,103,0,170,168,0,430,283,0,-18,60,0,27,66,0,13.8591
288509,212925,118,89045,67143,113,2073,1524,26,-61,100,0,113,126,0,33,59,0,-47,58,0,13.86
278843,195929,125,95477,69576,115,1795,1221,18,15,55,0,-24,61,0,-127,36,0,-15,80,0,13.86
248684,155897,127,117185,85793,119,1304,774,0,46,101,0,110,99,0,11,52,0,42,58,0,13.861
185823,145894,122,49987,40925,105,-36,104,0,78,154,0,90,137,0,204,75,0,64,53,0,13.861
311445,219544,140,96241,74726,115,144,86,0,52,98,0,2844,2273,37,-26,30,0,51,65,0,13.862
208846,153501,121,66165,50419,112,1767,1358,22,-84,59,0,-17,121,0,4,38,0,-5,72,0,13.8639
170594,121641,116,158849,115214,116,-74,43,0,146,106,0,21,83,0,24,69,0,41,53,0,13.8669
316350,216165,141,133608,93185,121,24,96,0,-39,113,0,3078,2319,38,5,58,0,-40,65,0,13.8708
187845,97678,147,291896,178466,137,19944,11478,83,11888,9483,81,-66,44,0,38,73,0,103,54,0,13.8708
293930,133232,146,91903,60378,135,6,81,0,-19,99,0,1474,957,0,21,45,0,69,52,0,13.8717
370317,270185,142,232286,179826,142,104,102,0,-53,65,0,4354,3337,45,70,108,0,61,61,0,13.8727
250627,170218,131,85160,62409,115,1668,1111,14,-36,102,0,-68,45,0,-126,19,0,100,101,0,13.8737
202731,140094,133,74634,52844,133,1608,1177,16,102,137,0,3,102,0,-20,39,0,-7,42,0,13.8737
152330,101408,122,147728,105660,115,93,65,0,-1,38,0,-1,62,0,37,65,0,-119,46,0,13.8747
259900,177725,132,73806,52876,116,1810,1314,21,1,58,0,30,64,0,-13,63,0,24,51,0,13.8747
151195,109654,110,132952,92872,115,1242,920,0,-6,101,0,-90,42,0,50,100,0,-30,72,0,13.8756
195053,145282,115,72017,57209,107,-173,27,0,-10,88,0,2014,1769,28,7,56,0,34,44,0,13.8756
170310,116110,123,163532,115246,117,29,89,0,149,107,0,-7,95,0,-54,30,0,34,53,0,13.8766
237514,176121,132,86251,71306,114,-90,52,0,-133,58,0,95,94,0,7,40,0,42,72,0,13.8786
267741,152788,127,81952,61959,121,51,71,0,76,142,0,2455,1564,35,-136,19,0,-7,33,0,13.8795
308642,205552,127,127754,88334,122,797,583,0,143,120,0,17,101,0,8,67,0,59,61,0,13.8815
338073,189205,127,308345,194557,129,229,114,0,32,76,0,-40,57,0,-12,75,0,115,126,0,13.8825
281771,193523,139,105139,77347,115,75,80,0,-78,72,0,4004,3084,44,-77,20,0,-44,25,0,13.8834
298819,200194,124,233092,177275,123,124,77,0,121,84,0,5521,4168,50,151,111,0,-24,79,0,13.8834
208355,150142,123,138659,112328,117,-68,108,0,3,101,0,-20,99,0,-49,27,0,-40,33,0,13.8864
338215,233978,123,130490,90685,125,1934,1369,23,-117,58,0,50,54,0,39,80,0,21,72,0,13.8893
311337,207818,130,100645,76051,120,530,334,0,64,65,0,41,72,0,79,90,0,111,94,0,13.8903
145437,94089,115,187008,111211,120,3313,2096,40,80,109,0,-64,53,0,116,96,0,-18,68,0,13.8922
320136,175538,147,114272,88131,122,95,93,0,24,76,0,2824,1955,39,-206,49,0,-17,57,0,13.8922
241175,136823,141,134407,92210,127,1205,753,0,4,89,0,-18,47,0,78,50,0,62,49,0,13.8932
273669,202787,124,72200,54426,112,-165,21,0,7363,6408,66,37,78,0,67,67,0,5,75,0,13.8932
305080,200338,125,103591,69476,120,-60,63,0,132,194,0,4543,3376,49,-60,44,0,-27,44,0,13.8951
313428,217379,122,225320,150894,126,42,69,0,78,116,0,3748,2596,46,159,98,0,-89,50,0,13.8961
235678,138871,127,300572,176765,129,-50,139,0,1,121,0,2548,1572,37,-50,79,0,-131,15,0,13.8971
273341,214011,116,148606,122975,114,30,65,0,78,115,0,24,113,0,-56,52,0,-11,44,0,13.8971
235352,151410,127,257345,174741,127,-65,29,0,57,71,0,-84,61,0,169,100,0,100,52,0,13.9039
337444,216351,130,137064,95513,127,13,51,0,-30,71,0,2785,2130,37,105,97,0,7,83,0,13.9068
351878,208224,127,165225,101132,127,2468,1562,33,52,84,0,61,83,0,48,64,0,5,75,0,13.9068
331776,206782,125,251262,193407,127,-11,77,0,100,108,0,3342,2404,42,77,85,0,-133,45,0,13.9078
339663,231598,126,181535,126509,122,2061,1323,27,96,133,0,73,130,0,13,92,0,-66,24,0,13.9088
333444,233052,122,104278,84725,117,-113,17,0,-80,61,0,5425,4268,48,-23,75,0,0,37,0,13.9098
222131,144122,126,190582,128903,121,2680,1686,34,75,70,0,79,122,0,-110,44,0,-27,48,0,13.9156
198657,158272,128,177493,150012,111,87,94,0,261,274,0,159,232,0,0,71,0,-15,55,0,13.9166
351948,237787,138,141887,97141,124,2811,1970,35,-17,34,0,64,71,0,-129,51,0,69,58,0,13.9176
312913,216760,125,168860,128155,121,16,80,0,-46,89,0,4178,3265,44,-30,62,0,55,67,0,13.9176
313542,208841,127,171250,124377,121,15,114,0,-120,37,0,3874,3047,44,80,60,0,-27,57,0,13.9185
318870,200276,122,113831,79112,120,-29,59,0,-9,111,0,7456,5704,56,41,56,0,1,35,0,13.9185
183982,139422,117,173594,137934,114,-28,61,0,344,236,0,224,175,0,-61,52,0,65,64,0,13.9195
289727,204169,124,116802,82754,119,2491,1763,31,-22,117,0,6,64,0,-24,47,0,58,67,0,13.9205
408789,252093,129,172266,113938,126,-94,70,0,30,76,0,6543,4669,56,2,65,0,-71,85,0,13.9205
138050,80338,128,133634,61160,134,-43,37,0,-6,167,0,-46,123,0,-124,54,0,-92,54,0,13.9215
264992,193001,122,133468,100900,117,-86,57,0,56,125,0,1385,1032,7,44,43,0,141,121,0,13.9224
270932,207356,119,233429,171604,123,6,51,0,-74,76,0,1633,1239,18,49,59,0,58,64,0,13.9224
170175,113152,117,207263,130891,122,2516,1524,32,-45,68,0,-21,99,0,-39,24,0,-119,35,0,13.9244
181370,115575,136,109780,78879,122,947,556,0,77,136,0,-41,106,0,-52,62,0,7,91,0,13.9263
282127,205135,128,110542,77005,117,2475,1769,31,-83,40,0,10,108,0,-85,80,0,60,57,0,13.9283
318675,213965,131,112191,77547,120,3182,2125,38,-52,101,0,5,89,0,30,62,0,-17,36,0,13.9302
216755,158924,116,115219,89449,113,940,621,0,-106,48,0,25,105,0,-35,79,0,30,95,0,13.9312
256643,151866,131,299624,163097,130,1658,850,0,75,123,0,135,102,0,77,135,0,128,93,0,13.9312
391548,191699,135,118404,70351,136,-95,48,0,37,116,0,3837,2421,50,-36,36,0,100,73,0,13.9312
347928,204020,149,135769,85489,125,2460,1582,32,27,117,0,101,154,0,-32,47,0,-35,41,0,13.9312
189840,133834,113,163307,119417,116,-71,100,0,20,106,0,-47,50,0,-4,73,0,-36,42,0,13.9322
270553,186061,130,120364,86049,118,43,84,0,-18,99,0,2745,2165,36,-69,43,0,62,66,0,13.9322
132255,115862,102,111996,94438,106,33,76,0,184,166,0,95,139,0,16,63,0,-24,38,0,13.9322
168040,107794,129,170869,114125,117,2000,1281,22,-60,78,0,119,84,0,113,82,0,5,45,0,13.9341
249552,180026,130,164250,121360,120,27,110,0,91,161,0,3665,2926,41,-10,57,0,48,69,0,13.9351
145119,124066,122,129609,108690,117,-24,82,0,168,173,0,779,786,0,46,43,0,-49,26,0,13.9351
227592,164224,122,75744,57707,115,2034,1357,21,10,81,0,17,87,0,-29,51,0,54,61,0,13.9371
484723,304822,146,222320,136459,131,140,104,0,153,164,0,5475,3678,55,-60,39,0,-83,43,0,13.939
443985,277602,141,289186,177381,133,39,72,0,201,131,0,9541,6446,63,-22,52,0,-166,11,0,13.94
274623,190583,127,114114,78878,117,1324,857,0,80,86,0,55,84,0,23,61,0,20,54,0,13.9419
337416,215752,143,77824,52114,121,4121,2677,45,157,116,0,-82,47,0,-34,40,0,-54,49,0,13.9439
172161,144607,107,60510,53195,104,35,109,0,48,109,0,2208,2023,29,-12,59,0,-12,28,0,13.9439
201380,146248,120,85927,66532,114,1068,768,0,77,117,0,169,103,0,48,62,0,76,104,0,13.9449
231335,162416,135,104351,77260,114,3245,2240,36,24,95,0,-32,78,0,83,87,0,-126,96,0,13.9468
179920,104738,139,147981,96695,123,1670,1060,11,-16,127,0,167,103,0,-60,60,0,48,82,0,13.9468
347609,241761,127,245021,173425,126,152,102,0,78,105,0,6589,4955,55,47,87,0,6,86,0,13.9468
289767,188832,142,223833,163661,124,105,69,0,119,171,0,-40,70,0,-10,69,0,-129,38,0,13.9468
223571,156823,119,146434,112610,113,16,56,0,42,96,0,820,689,0,26,61,0,-51,54,0,13.9478
241728,173874,117,87681,65892,113,-45,44,0,65,88,0,-107,45,0,50,60,0,-15,83,0,13.9517
222557,154520,120,255641,176781,121,25,65,0,41,114,0,3064,2362,39,43,75,0,29,51,0,13.9605
337643,248402,127,148259,104625,119,-22,55,0,51,79,0,4492,3607,45,29,50,0,41,59,0,13.9605
306748,198872,127,97531,69198,119,3455,2217,41,22,125,0,6,68,0,8,67,0,29,41,0,13.9614
243266,149279,127,167751,110259,122,2038,1290,24,-32,56,0,107,88,0,18,75,0,131,74,0,13.9614
146911,112258,113,139664,116348,111,-42,63,0,107,174,0,3684,3357,39,62,67,0,11,61,0,13.9614
221134,154137,131,134594,104516,116,671,518,0,190,121,0,5,52,0,-92,61,0,-68,44,0,13.9634
506532,293226,145,416122,250940,143,165,125,0,187,151,0,104,75,0,-135,36,0,-35,36,0,13.9644
202569,125365,127,267153,205486,126,24,39,0,432,422,0,316,291,0,30,58,0,91,77,0,13.9653
268526,192900,123,117231,82773,115,76,103,0,185,126,0,1565,1354,23,15,65,0,-35,37,0,13.9663
200936,152321,111,208920,155556,117,123,85,0,136,175,0,264,210,0,-130,49,0,-111,17,0,13.9683
367005,229070,134,217042,148341,127,59,150,0,97,74,0,7261,5199,56,7,57,0,73,80,0,13.9722
154793,116856,116,192098,138987,115,43,103,0,558,345,0,100,195,0,26,41,0,95,68,0,13.9761
201884,115400,126,216277,139519,124,1334,796,0,-20,40,0,-87,64,0,-8,75,0,-82,27,0,13.9761
360200,221384,128,120459,81102,125,-128,23,0,-9,82,0,4442,3406,48,94,80,0,18,81,0,13.9761
242363,155796,129,133389,91777,122,30,96,0,7809,6139,72,63,80,0,87,90,0,70,78,0,13.9771
159595,94261,120,140122,98214,119,80,54,0,-7,83,0,88,65,0,-122,43,0,-50,34,0,13.9771
139424,107212,124,153890,118925,124,229,98,0,154,163,0,540,613,0,86,89,0,5,52,0,13.9771
135837,97708,110,139953,99609,113,28,96,0,12,103,0,17,82,0,-94,55,0,-38,71,0,13.979
197956,131921,118,128872,93750,116,10,65,0,-64,46,0,2139,1902,29,102,65,0,-12,53,0,13.98
170015,136596,112,67976,56001,107,295,309,0,14,57,0,-20,134,0,153,140,0,-74,76,0,13.98
251280,166635,118,189007,126205,120,37,57,0,121,145,0,-29,62,0,-14,99,0,33,81,0,13.98
229440,169100,117,102859,78587,112,-61,60,0,-6,33,0,-149,71,0,98,116,0,79,62,0,13.981
287600,199825,129,94428,67654,119,1677,1042,11,-25,112,0,81,130,0,-14,54,0,89,79,0,13.9829
352995,209269,127,221939,155811,127,98,96,0,108,191,0,34,67,0,49,46,0,-87,67,0,13.9839
243944,152636,136,249565,145062,136,1183,741,0,-27,85,0,26,82,0,-7,66,0,22,55,0,13.9858
183474,148298,109,196457,157128,114,113,84,0,35,122,0,1801,1831,26,-61,45,0,117,105,0,13.9868
221162,155573,114,97903,71485,116,1588,1301,18,156,131,0,103,72,0,-162,16,0,-56,58,0,13.9878
178890,127738,114,100670,78092,111,15,71,0,145,124,0,-19,55,0,76,70,0,-198,17,0,13.9878
309670,203399,124,198152,130466,122,32,75,0,95,90,0,1786,1332,24,-126,61,0,-54,66,0,13.9888
317531,204771,143,165386,117052,143,153,102,0,-4,57,0,4631,3588,47,-112,48,0,5,39,0,13.9888
278937,197982,137,135869,93783,119,-29,93,0,-16,125,0,4366,3353,46,-254,12,0,-130,75,0,13.9897
335349,231293,129,134659,95705,120,-47,40,0,36,132,0,5207,3982,48,-34,63,0,-77,46,0,13.9897
224588,173379,118,50724,42987,95,-37,58,0,-4,102,0,935,806,0,-23,29,0,76,83,0,13.9907
240756,151829,120,75145,49715,117,2707,1828,34,209,150,0,-13,91,0,157,69,0,20,63,0,13.9907
340885,213726,142,110440,72182,125,2104,1273,23,-113,24,0,90,78,0,18,33,0,75,64,0,13.9936
263393,195233,135,240756,182528,121,-70,52,0,407,338,0,1174,967,0,-88,40,0,87,54,0,13.9936
184945,126818,133,80066,58975,112,1317,896,0,4,65,0,94,102,0,59,82,0,180,108,0,13.9975
163552,124853,127,73043,61473,107,54,65,0,-77,27,0,648,610,0,-108,35,0,-65,50,0,13.9985
342983,218652,129,308836,203836,133,1783,1169,18,56,115,0,14,68,0,-37,48,0,46,69,0,14.0005
360541,235981,130,136963,90187,137,2107,1509,26,62,115,0,234,110,0,24,62,0,51,70,0,14.0024
269183,122583,136,119377,66461,128,62,103,0,186,177,0,2599,2163,32,1,72,0,-2,57,0,14.0053
334859,230047,142,136663,87117,142,104,96,0,87,169,0,3367,2449,41,122,82,0,-41,54,0,14.0063
310036,224357,134,94390,76862,115,-77,36,0,-14,137,0,3860,3115,44,68,90,0,-82,43,0,14.0063
216322,133971,131,259138,173748,125,46,97,0,213,314,0,668,501,0,1,68,0,-52,56,0,14.0073
406598,204079,146,178381,118941,135,-20,76,0,79,86,0,2962,1600,45,1,70,0,21,75,0,14.0092
257046,192241,117,125410,101907,120,43,94,0,67,153,0,3373,2818,40,-93,50,0,38,69,0,14.0141
228345,158014,134,205286,160066,122,107,103,0,22,110,0,3752,3009,42,-33,57,0,57,97,0,14.0151
141088,110913,123,107828,82213,123,-15,65,0,131,99,0,255,161,0,69,65,0,31,55,0,14.0151
340778,245217,140,175173,128857,121,103,68,0,77,116,0,636,534,0,-19,77,0,52,65,0,14.0161
183989,141451,117,87941,70686,109,134,86,0,34,172,0,254,252,0,-28,81,0,64,65,0,14.017
179033,142847,118,88075,70383,108,1,75,0,36,83,0,1138,1042,7,-31,51,0,74,107,0,14.017
339006,215333,132,149371,102963,123,3002,1910,36,-26,100,0,21,113,0,-84,18,0,-8,62,0,14.018
280007,183009,120,267828,198216,124,6512,4674,49,117,144,0,2,52,0,-75,41,0,91,60,0,14.019
206301,141940,133,163182,116766,119,1383,850,0,-111,52,0,61,87,0,2,47,0,56,105,0,14.019
260037,185821,136,113259,87307,114,69,99,0,-171,39,0,-89,47,0,47,86,0,48,65,0,14.0209
344520,167390,139,136952,103178,125,44,76,0,170,106,0,3899,2451,52,-37,63,0,112,80,0,14.0219
278577,183937,137,145465,96375,123,1858,1228,20,77,90,0,44,105,0,93,89,0,92,66,0,14.0239
242886,162862,121,109878,74552,116,98,67,0,36,83,0,-21,99,0,85,66,0,-87,37,0,14.0258
265706,173061,128,115336,91807,120,70,71,0,-11,67,0,3212,2455,41,21,54,0,-59,78,0,14.0268
283659,184044,123,156600,109206,121,-29,38,0,102,105,0,106,92,0,-37,95,0,26,74,0,14.0278
263689,197864,117,97459,83621,113,-59,95,0,1,61,0,1891,1514,27,29,65,0,-48,60,0,14.0278
166273,121521,120,69154,57252,107,424,398,0,-60,97,0,-88,79,0,5,80,0,41,44,0,14.0287
241192,181750,124,82038,63639,111,2320,1784,28,-49,65,0,-1,115,0,-259,17,0,-11,91,0,14.0297
382659,238275,137,176890,112666,129,3396,2185,40,-17,70,0,96,105,0,22,65,0,-94,37,0,14.0307
359485,234979,121,183742,119014,130,63,117,0,41,112,0,288,252,0,-58,106,0,111,103,0,14.0317
267365,196570,119,139719,118362,117,34,96,0,71,81,0,1984,1576,28,-73,67,0,9,41,0,14.0336
304228,198285,126,109176,72781,142,1324,851,0,27,126,0,-8,91,0,85,93,0,139,57,0,14.0336
209971,150178,133,91108,65561,113,2033,1372,24,-98,58,0,14,61,0,-7,60,0,132,92,0,14.0346
360036,221116,139,173621,113120,127,-2,46,0,-25,63,0,3952,2837,46,-146,31,0,-99,44,0,14.0365
244111,182442,128,105470,80115,112,-84,84,0,-29,83,0,2044,1642,27,-24,54,0,-52,68,0,14.0365
218084,156134,115,139174,104369,117,66,54,0,224,212,0,47,93,0,-66,31,0,172,85,0,14.0365
358362,223518,129,152469,97955,127,1597,980,0,16,66,0,131,79,0,-159,53,0,-12,37,0,14.0365
210746,104043,147,220481,128642,145,-13,56,0,56,151,0,132,98,0,-88,43,0,74,76,0,14.0375
205677,138691,120,175243,120665,118,-63,52,0,56,104,0,120,141,0,-86,51,0,-142,10,0,14.0375
162097,112531,113,150215,105003,114,60,63,0,34,100,0,738,624,0,62,65,0,15,59,0,14.0395
437260,264706,139,239515,163687,136,21,75,0,-106,81,0,6426,3712,62,-98,49,0,-103,40,0,14.0404
221392,161947,119,53579,42572,108,135,71,0,872,797,0,13,85,0,111,78,0,74,154,0,14.0404
184155,136831,117,113729,92380,109,-12,53,0,5,90,0,34,86,0,-24,144,0,-2,31,0,14.0404
381655,224360,136,200114,125079,130,-53,48,0,23,75,0,6690,4587,57,-33,85,0,-24,87,0,14.0414
152605,105854,109,89311,65602,113,10,32,0,27,71,0,995,814,0,9,97,0,47,95,0,14.0434
447123,236776,160,355002,222693,139,186,157,0,86,100,0,7641,4625,65,62,109,0,50,76,0,14.0434
242416,179902,135,129402,98543,116,69,73,0,22,46,0,107,95,0,65,97,0,14,49,0,14.0453
449155,259235,139,172916,108521,131,27,65,0,10,116,0,5509,3784,53,123,102,0,-69,44,0,14.0463
155720,101807,133,117307,82977,117,1666,1004,4,22,119,0,100,92,0,18,70,0,-134,50,0,14.0473
417811,231232,137,162699,102778,133,3179,2018,38,132,141,0,81,104,0,-196,47,0,75,95,0,14.0473
209578,128945,119,267529,179393,123,64,97,0,413,244,0,1156,914,0,-135,19,0,-138,42,0,14.0482
208243,134450,119,234763,172598,122,88,110,0,-113,62,0,-44,52,0,-35,54,0,-68,42,0,14.0492
295087,197364,123,165838,116167,122,3953,2556,43,-33,59,0,-51,63,0,-22,42,0,-96,47,0,14.0502
140366,97317,119,125553,87918,113,681,370,0,46,105,0,42,112,0,-27,62,0,-11,57,0,14.0502
297777,197624,127,186014,124507,126,2633,1808,32,21,134,0,104,105,0,96,48,0,-76,41,0,14.0521
254363,185876,120,111161,83179,121,-2,67,0,-31,72,0,3469,2773,40,37,129,0,-143,21,0,14.0531
263936,188085,127,152999,111145,119,15,65,0,158,112,0,20,75,0,-60,58,0,9,94,0,14.0531
353252,176955,141,138902,101936,127,71,111,0,63,82,0,4743,2798,55,-128,31,0,74,65,0,14.0531
304223,187846,142,206860,145490,125,33,83,0,6,46,0,5766,4322,52,83,76,0,87,82,0,14.0541
304345,186490,127,142052,87080,124,1377,876,0,46,99,0,57,69,0,80,65,0,-8,40,0,14.0551
265076,169331,120,137411,102046,121,-55,56,0,30,121,0,3319,2472,41,-80,38,0,18,58,0,14.0551
210236,149548,115,119272,86716,116,-52,41,0,-18,102,0,1813,1481,25,38,65,0,47,89,0,14.057
288347,200767,125,135077,95950,120,4300,3042,43,-6,106,0,-62,79,0,-21,73,0,47,69,0,14.057
246609,176685,126,88971,67511,114,52,57,0,51,55,0,2090,1682,26,83,74,0,-76,45,0,14.058
194527,147054,112,112522,84062,114,-11,82,0,-84,56,0,91,97,0,-69,27,0,9,79,0,14.059
355796,220303,145,149200,95797,126,47,80,0,59,84,0,7167,5174,57,-18,58,0,-7,62,0,14.0599
200851,155607,116,120049,95832,111,9,106,0,29,89,0,2569,2091,35,-7,51,0,-58,48,0,14.0619
310592,210551,132,100658,70139,122,4,90,0,22,83,0,4465,3365,46,-27,67,0,-49,55,0,14.0619
183708,123392,122,146313,106736,117,-49,45,0,32,92,0,1355,1097,13,31,69,0,39,63,0,14.0648
250792,172429,130,75923,57918,114,-52,61,0,-45,37,0,-41,83,0,89,70,0,68,58,0,14.0658
126207,106406,102,109019,93098,107,-6,90,0,-36,57,0,285,289,0,12,43,0,-25,52,0,14.0658
246762,186660,122,61434,46519,110,2225,1767,29,-35,116,0,110,137,0,-5,77,0,-46,58,0,14.0658
178314,124507,114,129575,99158,113,90,79,0,84,112,0,1122,1087,10,-152,30,0,-33,41,0,14.0668
247120,159856,120,201319,143086,121,-102,74,0,86,74,0,-8,88,0,-42,27,0,60,120,0,14.0668
196538,124978,137,172375,114496,120,2794,1666,35,-47,85,0,-5,68,0,139,76,0,-50,64,0,14.0677
143829,110391,106,177600,142888,111,6045,4784,46,238,269,0,-4,94,0,18,73,0,-42,46,0,14.0677
272704,175754,133,175764,122725,123,22,80,0,83,84,0,1305,1089,12,-43,31,0,-18,45,0,14.0687
390334,215420,153,171716,98432,136,2693,1581,35,111,116,0,-79,104,0,-31,64,0,10,48,0,14.0697
198135,158141,109,99789,84368,108,169,101,0,192,136,0,3561,3027,39,-70,48,0,44,63,0,14.0726
155793,130429,103,97343,80505,107,-69,75,0,53,149,0,-70,33,0,-45,64,0,-49,58,0,14.0746
333818,222237,125,179903,130053,120,219,106,0,34,116,0,5354,4103,50,-76,52,0,-12,33,0,14.0775
183287,143727,112,99084,78319,109,-174,45,0,66,149,0,739,733,0,0,71,0,43,43,0,14.0785
284844,211721,120,170051,131323,118,51,76,0,121,87,0,1633,1473,23,72,118,0,19,48,0,14.0794
276732,188543,139,151494,107066,121,2433,1671,31,161,117,0,155,110,0,1,103,0,108,79,0,14.0814
260595,195753,135,80689,62484,113,121,109,0,6,84,0,3293,2872,38,5,82,0,-53,56,0,14.0824
274235,197353,120,176591,130128,117,-10,84,0,-28,56,0,2376,2005,33,-16,38,0,44,64,0,14.0824
214881,163646,116,96160,76230,111,74,76,0,9,92,0,-108,44,0,66,72,0,-118,78,0,14.0833
231030,171823,120,106171,80638,116,948,749,0,-115,80,0,-4,60,0,-35,46,0,-15,78,0,14.0853
283076,173313,124,125332,90560,123,-67,109,0,53,93,0,3546,2683,43,-7,64,0,-46,64,0,14.0853
320912,221748,129,147665,98401,127,-58,36,0,39,84,0,3432,2580,41,8,57,0,26,56,0,14.0863
304654,227486,138,91123,63150,117,2653,1920,32,-20,55,0,58,54,0,42,76,0,-122,50,0,14.0882
265164,197660,119,108943,80161,132,-76,103,0,7,47,0,5,92,0,72,80,0,48,68,0,14.0882
299068,205655,125,130961,95437,122,2513,1695,32,42,106,0,147,85,0,43,72,0,-72,64,0,14.0921
229384,161974,118,136040,98861,117,865,660,0,-97,58,0,-7,104,0,97,75,0,-233,25,0,14.095
185839,128368,133,128371,89706,117,2017,1408,24,-16,89,0,-21,81,0,33,89,0,-2,38,0,14.096
411481,253217,134,120506,81743,125,3554,2239,41,83,111,0,32,72,0,-120,25,0,-20,63,0,14.097
424374,257405,148,220846,150989,131,139,175,0,-50,67,0,7841,5215,61,91,109,0,-1,98,0,14.0989
275125,159473,146,266630,161950,146,117,85,0,71,127,0,3261,2125,40,64,86,0,-13,48,0,14.0989
255559,183552,122,112354,84216,116,90,87,0,0,73,0,3,62,0,-72,53,0,-34,87,0,14.0989
329253,228548,126,93273,62212,128,183,119,0,14,154,0,5135,3882,49,-39,36,0,2,43,0,14.0989
173958,125688,114,105673,80454,111,1655,1197,19,80,135,0,21,82,0,-120,44,0,32,44,0,14.0999
179088,115642,133,156430,114708,112,31,71,0,-50,51,0,-107,31,0,-101,41,0,-111,44,0,14.0999
308566,201541,133,139499,95283,122,3686,2453,41,35,133,0,70,85,0,-133,23,0,17,68,0,14.1009
387498,212059,143,263977,184340,130,69,70,0,238,184,0,11543,7742,67,-30,79,0,-70,48,0,14.1097
245130,169592,117,106927,80363,112,9,39,0,47,80,0,3344,2753,39,39,61,0,-11,35,0,14.1097
438745,277726,137,214477,161584,126,183,89,0,136,112,0,5961,4245,54,-13,66,0,-11,68,0,14.1097
307731,173371,125,169159,107973,126,2172,1282,26,-108,89,0,30,80,0,-43,43,0,17,47,0,14.1106
230585,153665,121,82442,61194,116,1929,1332,22,8,61,0,-10,27,0,-15,64,0,62,73,0,14.1126
264977,164505,122,252287,176840,129,74,55,0,59,103,0,26,85,0,20,65,0,13,62,0,14.1136
222380,134514,124,152298,105693,123,26,76,0,79,132,0,472,430,0,39,62,0,41,80,0,14.1145
255697,197669,113,72603,57043,109,83,51,0,113,144,0,3411,3059,39,-98,43,0,-20,38,0,14.1155
147316,80407,130,117425,65297,125,1619,1031,9,0,67,0,10,43,0,52,85,0,47,69,0,14.1175
250132,178629,117,112616,79648,117,-19,63,0,-54,102,0,2030,1537,26,23,54,0,-28,42,0,14.1194
165041,131490,112,95486,72309,108,112,68,0,153,197,0,183,268,0,-54,26,0,152,84,0,14.1204
162129,121460,119,123206,94850,111,73,101,0,131,97,0,-90,20,0,56,89,0,76,60,0,14.1204
226305,161193,114,132817,97041,115,1466,1008,4,35,101,0,58,109,0,-48,39,0,-46,34,0,14.1233
157559,117861,127,174588,133486,113,43,62,0,130,248,0,421,374,0,18,66,0,-12,71,0,14.1253
251167,180130,125,74529,52805,113,1812,1358,22,54,84,0,68,46,0,-62,31,0,-45,46,0,14.1263
376950,237308,131,167424,103732,149,62,83,0,141,113,0,8208,5688,61,-93,46,0,31,78,0,14.1272
430841,263793,131,192128,125854,126,3259,1959,41,54,116,0,69,66,0,-42,86,0,1,39,0,14.1272
