"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
52488.1,33127,103839,30457.6,20267,98488.5,93.24,62.58,112.56,106.02,7097.4,96.17,0.747865
68618.9,41836,107491,58459,30789,124433,175.56,126,22.68,175.77,12266.1,117.41,0.747865
56821.8,33620,110764,21198.2,15032,92419.4,80.64,30.66,52.92,117.18,4230,66.08,0.747865
98070.7,59823,107436,29552.9,21458,90259,53.76,55.02,40.32,125.55,6781.5,61.95,0.747865
80049.9,52413,100093,32086.3,24576,85563.5,41.16,78.54,55.86,105.09,4044.6,96.17,0.748956
47443.9,22268,139630,61532.5,33308,121070,178.92,100.38,103.74,70.68,412.2,356.36,0.748956
52862.6,36537,94819,18036.5,14468,81700.2,-10.08,15.96,59.64,96.72,2120.4,25.37,0.748956
66735.2,44872,97467.4,19568.6,14789,86716.5,32.76,56.7,26.88,102.3,5170.5,66.67,0.750048
76062,45593,109333,30506.3,22436,89109.4,74.76,40.32,-11.76,101.37,6132.6,30.68,0.750048
81005.4,48561,109322,35353.9,24293,95375.4,111.72,52.08,-54.6,101.37,7308,107.97,0.750048
45983,27021,111526,22528.8,15776,93588.2,46.2,31.92,80.22,91.14,4123.8,22.42,0.75114
49405.3,43251,74861.3,7140,5567,84053.7,21,20.58,-55.86,35.34,5132.7,21.83,0.752232
66922.1,34680,126465,28193.8,15288,120860,84.84,47.46,85.68,240.87,22122.9,53.69,0.753323
91598.5,54466,110216,27781.3,20270,89821.2,18.48,44.1,-33.6,66.96,3534.3,17.7,0.759874
103217,66395,101882,30660,23670,84889.5,99.96,69.72,5.88,135.78,6933.6,80.83,0.762058
61670.7,38945,103778,29882.2,16925,115708,104.16,61.74,21,134.85,6456.6,64.9,0.764241
87136,54175,105409,31999,17099,122644,89.04,50.4,39.06,146.01,6916.5,63.13,0.764241
78052.1,43679,117109,31012,21967,92520.6,72.24,12.18,36.12,152.52,4979.7,100.89,0.766425
73005.8,46918,101976,22785.8,16433,90871.6,24.36,53.34,88.62,81.84,4454.1,55.46,0.766425
91495.6,47873,125253,41283.5,20533,131766,138.6,82.32,62.16,188.79,8808.3,80.83,0.772975
54242.3,35962,98849.4,26358.4,19075,90559.4,72.24,61.74,40.74,54.87,2358.9,54.87,0.776251
83544.3,50895,107578,25295.8,18050,91843.9,15.12,55.02,-52.5,93,4416.3,44.84,0.777342
51684.5,28923,117111,22186.9,16118,90212.3,84,59.64,73.5,115.32,3676.5,56.64,0.779526
45161.2,33552,88211.9,17593.8,13696,84187.2,-26.88,8.82,20.16,64.17,2884.5,23.01,0.78171
68459.3,50227,89325.4,16786.6,12719,86494.5,23.52,44.1,34.44,88.35,5004.9,43.07,0.783893
39204.2,29749,86365.5,15998.6,12369,84767.3,86.52,70.14,2.52,72.54,2133.9,87.91,0.784985
67592,35984,123102,41274.2,22304,121276,89.04,92.4,43.68,143.22,7159.5,99.71,0.78826
61833.8,35437,114353,28023.2,18989,96715.5,39.48,40.74,1.68,79.05,4961.7,46.61,0.78826
118455,64208,120905,86068.9,38800,145377,226.8,176.4,48.72,412.92,19359.9,208.86,0.789352
68588.8,43998,102165,30925.4,21098,96062.6,78.12,58.8,46.2,135.78,11384.1,59,0.789352
31577.7,18788,110149,55931.4,24588,149078,169.68,128.52,79.38,23.25,531,143.96,0.789352
40356.4,26118,101263,20354,14794,90166.4,85.68,64.26,141.54,77.19,3205.8,84.96,0.790444
44607.5,33547,87143.3,29448.7,17638,109420,117.6,76.02,24.78,101.37,5436,62.54,0.792627
89556.6,51639,113658,41543,26731,101850,147.84,68.88,22.68,157.17,5372.1,115.64,0.796994
101862,71244,93700.8,22790.9,19105,78179.7,83.16,58.8,35.7,133.92,5922.9,102.66,0.796994
79125.9,43230,119954,30018.2,21197,92809.1,170.52,78.96,-26.46,121.83,1800,132.75,0.798086
45220.7,23453,126363,41986.6,20432,134673,126.84,76.02,60.48,148.8,9158.4,78.47,0.803545
47145.7,32092,96277.6,19121.8,14773,84828,18.48,1.68,56.28,51.15,2794.5,23.6,0.804637
75307.4,50510,97710.3,18970.6,14295,86971.3,49.56,29.4,-15.96,82.77,4818.6,15.34,0.809004
72287.6,50537,93742,26409.6,20153,85882,63,48.72,39.06,106.02,6516.9,95.58,0.812279
39746,28087,92740.2,17038.6,12095,92322.4,52.92,26.04,14.28,118.11,4491.9,59.59,0.815554
82792.5,50888,106624,30357.6,21125,94178.3,52.08,35.28,-15.54,136.71,7785,14.75,0.815554
62734,37965,108293,26985.8,19344,91426,41.16,72.24,-44.94,101.37,3123,37.17,0.816646
60794.3,37217,107054,28392,18053,103069,56.28,45.36,39.9,118.11,6419.7,138.06,0.817738
74974.2,42133,116619,27059.8,19629,90345.3,84,71.4,85.26,139.5,7117.2,61.95,0.817738
41482.7,25648,105997,20627.9,14116,95768.5,35.28,41.58,-21,30.69,2268,61.36,0.817738
52661.7,36417,94769.9,15004.9,11657,84358.1,4.2,21.42,15.96,44.64,157.5,10.62,0.81883
69834.1,40911,111868,23462,14959,102788,47.88,31.92,10.92,121.83,3021.3,39.53,0.81883
54092.5,33414,106093,26491.9,17262,100578,36.12,39.9,53.34,80.91,2613.6,47.2,0.821013
64287.3,44975,93677.2,18881.5,14658,84419.4,47.04,39.48,-33.18,82.77,3441.6,45.43,0.821013
52437,37831,90838.5,15057,11275,87518.9,36.96,5.04,25.62,78.12,6054.3,20.06,0.822105
68954.9,39039,115757,21389.8,13698,102336,72.24,43.68,30.24,179.49,6896.7,103.84,0.824289
54647.6,33934,105540,19766.9,14195,91260.5,64.68,53.76,111.3,86.49,3541.5,46.02,0.824289
78765.4,41214,125248,36438.4,23239,102759,87.36,75.18,-47.04,169.26,6013.8,84.37,0.825381
57353.1,36856,101983,26560,19964,87188.6,54.6,29.4,-20.58,106.02,4269.6,75.52,0.825381
36510.6,18059,132497,55116.6,30104,119988,145.32,131.04,8.4,78.12,1917,128.03,0.826472
85499.4,53460,104813,31411.8,22284,92380.4,64.68,57.54,-15.96,119.97,6776.1,83.78,0.826472
84353.5,58361,94724.1,23729.2,17785,87439.7,46.2,43.68,64.26,76.26,4720.5,44.25,0.827564
79549.4,43371,120204,50669.6,24214,137139,129.36,120.96,17.64,174.84,12455.1,87.91,0.828656
82695.2,49965,108466,19060.4,13369,93435.9,73.92,12.18,3.78,106.95,4993.2,39.53,0.828656
82474.7,50881,106229,41096.2,24333,110684,99.12,47.88,23.94,102.3,5314.5,97.94,0.828656
58531.9,37047,103543,50605,29331,113070,241.92,136.5,94.92,144.15,11322,146.91,0.828656
93798.6,58347,105356,35133.8,25814,89197,99.96,66.36,18.48,144.15,8151.3,65.49,0.829748
48870.5,32435,98744.5,21619.1,16523,85748.8,55.44,49.56,13.44,50.22,3627.9,34.22,0.829748
42172.2,26845,102954,18424.6,13033,92647.3,52.92,32.34,19.32,60.45,2178,25.37,0.829748
46620.7,28355,107753,36360.2,17183,138678,140.28,83.58,44.52,40.92,5152.5,82.01,0.830839
40364.1,27214,97203.7,13716.4,10999,81727,41.16,35.28,7.56,36.27,2605.5,16.52,0.830839
46214,29300,103368,25345.3,16688,99534.4,58.8,36.54,38.64,63.24,400.5,79.06,0.831931
89625.2,62508,93966.8,20118.8,14725,89542.2,39.48,54.18,38.64,141.36,7314.3,66.08,0.831931
71552.6,42745,109703,32503,21892,97301,68.88,42.42,41.16,146.01,5903.1,67.26,0.833023
93221.1,55193,110690,29752,20873,93413.7,106.68,46.2,37.8,110.67,973.8,67.26,0.834115
106073,63525,109431,35441.3,25013,92858.9,110.88,72.24,2.1,148.8,9423,79.06,0.835206
54712,39824,90036.3,9639.84,7588,83257.3,55.44,31.92,22.26,27.9,2959.2,23.01,0.836298
94798.9,53127,116941,25922.4,18959,89606.5,49.56,48.72,59.22,111.6,6216.3,76.11,0.836298
34893.6,22340,102363,23870.3,16532,94626.3,58.8,39.06,39.48,79.98,3261.6,84.37,0.836298
57794.8,35513,106655,20345.6,14900,89488,79.8,35.7,-49.98,98.58,7446.6,22.42,0.836298
59145.1,29771,130198,50693.2,21659,153388,130.2,76.86,1.68,141.36,5855.4,158.12,0.836298
49526.4,27085,119836,40145.3,26176,100510,115.08,81.9,-4.2,70.68,4599.9,48.38,0.840665
48832,30118,106257,25628.4,16482,101904,74.76,33.6,17.64,84.63,4344.3,37.17,0.840665
52369.8,34562,99302.9,20389.3,14538,91913.2,78.96,32.34,12.6,65.1,4763.7,43.66,0.840665
38593.1,20831,121417,33029.6,21579,100312,54.6,36.12,59.22,180.42,6068.7,56.05,0.842849
91227.5,57202,104519,17756.8,12898,90223.8,40.32,35.28,68.46,159.03,2449.8,86.14,0.847216
56396.9,36947,100036,22905.1,17463,85959.5,27.72,52.08,13.86,91.14,2733.3,86.14,0.848308
71902.6,55479,84936.8,12599.2,9939,83076.6,21,44.52,31.08,80.91,4261.5,21.24,0.851583
31344.6,26186,78446.5,40189.8,29959,87916.1,208.32,121.8,85.26,6.51,397.8,246.62,0.853767
44772.7,30171,97253.1,20920.2,15615,87801.9,9.24,35.28,-37.38,58.59,3447,16.52,0.854858
30371.6,20691,96198,44741.8,21339,137410,187.32,92.82,72.24,42.78,492.3,93.81,0.859225
55163.5,44066,82040.5,16015.4,13494,77781.8,65.52,47.88,45.36,6.51,2218.5,4.72,0.860317
98636.3,60590,106688,42063,25623,107585,169.68,99.12,90.3,131.13,11625.3,150.45,0.860317
39582.2,29090,89173.6,21388.9,16430,85316.1,10.08,50.82,13.44,49.29,1535.4,32.45,0.860317
62380.5,37092,110217,21999.6,15484,93113.3,57.96,49.14,73.08,125.55,8141.4,66.08,0.861409
47933.9,27134,115773,37870.6,17258,143811,76.44,73.5,62.58,119.97,4037.4,85.55,0.863593
55318.9,33810,107228,28436.5,20494,90934.7,56.28,20.58,30.66,93.93,2866.5,67.85,0.865776
56090.3,33375,110140,31669.7,23426,88598.3,71.4,40.74,69.72,94.86,4678.2,90.86,0.86796
71264.2,46680,100051,31993.9,22517,93118.7,78.12,32.34,20.58,99.51,4324.5,58.41,0.869051
56717.5,41227,90160.3,17708,14347,80889,45.36,8.82,7.56,86.49,2602.8,33.04,0.869051
110923,70152,103624,44429.3,29800,97708.6,112.56,79.38,55.02,96.72,4214.7,92.04,0.871235
66482.5,48226,90345.4,19363.7,14542,87265.7,99.12,42,-31.5,122.76,14912.1,26.55,0.871235
68623.1,41171,109234,56875.6,29115,128023,225.12,70.14,105,146.94,5444.1,164.61,0.872327
57192.1,29965,125084,51341.6,25888,129972,124.32,107.52,113.82,72.54,2886.3,137.47,0.873419
76280.4,42753,116930,25921.6,17129,99176.6,90.72,53.76,0.42,144.15,6705.9,57.82,0.87451
89933.2,53485,110197,28727.2,20253,92957.2,32.76,71.4,-33.18,112.53,6092.1,68.44,0.87451
32688.6,17242,124248,40420,25454,104069,91.56,69.3,60.9,102.3,5021.1,93.81,0.875602
74748.8,46948,104344,30440.8,23040,86587.1,53.76,33.18,-13.86,90.21,2829.6,41.3,0.875602
38288.6,26781,93696.3,25114.3,16144,101951,31.08,61.32,-5.04,108.81,6775.2,48.38,0.875602
45168.9,35026,84514,17158.7,14638,76821.4,-5.04,36.12,-2.52,53.94,1714.5,56.05,0.876694
34440,23831,94711.1,36675.2,19323,124388,210,72.66,47.88,-0.93,253.8,119.77,0.876694
49438.9,31046,104362,21861,15894,90139.8,29.4,23.1,10.92,52.08,2583,47.79,0.877786
48211.8,29908,105644,25660.3,18776,89565.1,73.08,69.3,18.48,108.81,6645.6,100.3,0.878877
90534.5,49816,119104,44472.1,29016,100445,152.04,112.56,122.64,172.05,3185.1,131.57,0.879969
43798.3,33115,86678.7,27932.5,22006,83185.8,65.52,76.02,22.26,132.99,10401.3,77.29,0.879969
76851.6,50317,100096,33088.4,21689,99980.8,84.84,67.62,-8.82,139.5,7201.8,64.9,0.881061
58977.1,38460,100497,23593.9,17649,87611.3,54.6,34.44,-35.28,76.26,3914.1,48.97,0.881061
76773.2,49716,101203,25053,17404,94338.9,76.44,31.5,71.4,91.14,4554.9,48.97,0.881061
51472.4,33934,99407.5,20021.4,15175,86466,57.96,28.56,55.02,86.49,5052.6,32.45,0.881061
44899.4,28195,104363,27583.1,16863,107198,52.08,34.86,28.98,56.73,3179.7,46.02,0.882153
77147.7,54832,92208,27988,21172,86634.2,17.64,70.98,4.2,99.51,6020.1,23.6,0.882153
64806,39907,106426,18869.8,14299,86485,12.6,23.52,95.76,53.01,2471.4,60.18,0.883245
60460.4,39126,101271,24564.1,16762,96040.7,79.8,70.14,52.08,91.14,5670,26.55,0.883245
69780.9,38857,117692,32623.9,21044,101599,51.24,61.74,-23.52,123.69,6996.6,21.24,0.883245
55550.6,38497,94567.5,11383.7,8537,87389.1,63.84,25.62,-25.2,70.68,4600.8,27.14,0.884336
38621.8,29850,84794.6,45654.8,25886,115585,250.32,155.82,100.8,46.5,463.5,244.85,0.884336
32205.6,22858,92336.4,47034.1,20311,151762,99.96,131.88,9.66,59.52,549,63.13,0.885428
70307.3,41340,111458,33440.4,23724,92376.9,57.12,43.68,-11.76,136.71,6858,47.79,0.88652
59871,34111,115028,39080.2,21055,121641,125.16,55.02,9.24,159.96,6505.2,132.16,0.88652
71143.1,43884,106245,60664.8,40284,98692.5,134.4,105.84,94.08,101.37,6426.9,98.53,0.887612
60631.9,34144,116377,48410,18720,169477,119.28,97.02,36.12,138.57,3471.3,94.99,0.888703
55370.7,26301,137971,32796.1,17561,122392,157.92,73.5,31.5,87.42,5715.9,111.51,0.888703
51543.8,29426,114796,23275.6,14618,104350,56.28,49.14,-1.68,80.91,4741.2,77.29,0.889795
117990,66302,116627,65891.3,30519,141494,83.16,135.66,-7.56,164.61,10152.9,138.65,0.89307
122359,67842,118200,69225.2,38438,118028,145.32,126.84,118.86,248.31,12192.3,201.19,0.89307
56430.5,36467,101413,21253.7,16671,83551.1,63.84,44.52,72.24,96.72,2717.1,55.46,0.894162
102116,57390,116610,38413.2,27363,92001.9,62.16,84,148.26,146.01,3931.2,70.8,0.894162
39285.4,25038,102828,14516,11047,86116,21,21,74.34,86.49,3465,34.81,0.898529
78350.3,46710,109929,23018.5,16414,91905.8,80.64,55.02,-13.86,93.93,4018.5,63.13,0.898529
46838.4,30368,101080,17957.5,13480,87304.5,47.88,17.22,119.28,81.84,5130,73.16,0.900713
98618.1,55524,116401,31720.1,20540,101208,111.72,54.6,-2.52,122.76,8453.7,96.76,0.900713
45653.3,32645,91650.6,12023.8,9737,80927.3,34.44,31.92,21,79.05,2334.6,21.24,0.900713
64610,46722,90627.1,19661,15202,84759,34.44,54.18,52.08,91.14,2745.9,63.72,0.903988
83528.2,60106,91074.2,21771.1,15955,89426,63,52.5,91.56,86.49,1247.4,66.67,0.907263
87975.3,62162,92750.4,27067.3,21658,81904.3,80.64,45.78,-5.88,58.59,3442.5,52.51,0.910539
117526,79561,96808.4,39855.5,30068,86868.7,76.44,43.26,29.4,154.38,8187.3,80.24,0.911631
67422.6,39935,110645,27426.8,18514,97085.7,112.56,57.96,-13.02,166.47,8694,129.8,0.913814
94133.2,68208,90445.6,32692.8,27064,79166.2,43.68,59.22,32.76,114.39,4239.9,50.74,0.913814
57698.9,41667,90751.8,38441.8,30427,82798.8,68.04,54.6,-15.12,199.95,19366.2,-0.59,0.914906
86226,49850,113358,24417.1,16743,95574.3,53.76,81.9,-16.8,256.68,25963.2,22.42,0.915998
79673.3,44454,117458,44026.1,28478,101317,129.36,72.66,76.44,129.27,5759.1,73.75,0.918181
54823.3,37658,95408.7,18302.8,14039,85439.8,57.96,24.78,-30.24,106.95,2617.2,30.68,0.919273
73623.2,56343,85635.7,28267.7,23227,79758.5,59.64,15.54,24.78,67.89,4233.6,74.93,0.921457
40808.6,27976,95597.4,18414.5,13880,86946.1,10.08,42.84,26.46,73.47,2835.9,30.68,0.921457
61849.2,41037,98773,27423.5,20560,87413.7,26.88,75.6,14.28,46.5,190.8,36.58,0.921457
52763.2,38219,90475.7,17029.3,13339,83667,21,39.06,48.72,53.94,3233.7,14.75,0.922548
87299.1,53808,106327,21726.6,16112,88373.5,30.24,36.54,33.6,134.85,3690.9,30.09,0.922548
61859,41460,97780.8,17290.6,12976,87326.9,58.8,16.8,4.62,62.31,440.1,28.91,0.92364
39679.5,28783,90346.2,15507.2,10978,92574.5,71.4,42,-8.82,76.26,4681.8,72.57,0.924732
42038.5,30998,88877.8,14772.2,11306,85628.3,51.24,5.88,-13.02,84.63,5958.9,50.15,0.925824
38257.8,23613,106181,21835.8,14544,98393.2,55.44,44.94,46.2,80.91,2788.2,46.02,0.925824
78785,56131,91985.8,28054.3,23375,78655.3,33.6,38.22,37.38,215.76,18789.3,64.9,0.926915
46269.3,26492,114461,31271.5,21132,96981.4,49.56,58.38,15.12,61.38,4426.2,90.27,0.928007
57980.3,41921,90641.8,26364.2,21709,79589.4,42,48.3,21.84,100.44,14699.7,90.27,0.928007
60138.4,42063,93698.3,24342.4,18050,88382.3,79.8,44.1,44.1,63.24,3774.6,66.08,0.929099
46394.6,28570,106423,30339.1,23847,83377.6,127.68,56.28,82.74,103.23,4973.4,57.23,0.929099
63209.3,43747,94691.9,22953.8,16699,90083.4,94.92,66.36,-5.04,107.88,4570.2,83.19,0.930191
44709.7,27574,106263,41939.5,23350,117711,91.56,59.64,50.4,149.73,4338.9,99.71,0.931283
86317.7,52202,108366,29792.3,21427,91121.8,73.08,53.34,43.26,145.08,7249.5,53.69,0.931283
75719,45987,107907,22612,15427,96058.7,45.36,26.04,23.1,106.95,5379.3,48.97,0.933466
39621.4,25026,103757,18518.6,13866,87526.1,15.12,48.3,-45.78,70.68,5118.3,30.68,0.933466
63613.9,38044,109584,23006.8,16385,92021.4,94.08,63.42,-5.88,116.25,3654,76.7,0.934558
58134.3,38560,98804.2,18231.4,13204,90488.5,78.96,38.64,-28.56,59.52,3303,60.77,0.934558
78372.7,50717,101272,36636.6,19600,122501,197.4,51.24,48.3,92.07,6831,156.35,0.934558
72552.2,41941,113368,29345.4,21317,90218.1,88.2,71.4,102.9,149.73,5767.2,73.16,0.934558
84163.8,57566,95816.3,30156.8,23383,84521.2,35.28,31.5,-45.36,53.01,3820.5,62.54,0.937833
60655,39919,99578.8,44265.5,28818,100666,57.12,95.34,9.24,75.33,4290.3,113.28,0.937833
59712.8,37877,103317,23084,15745,96083.6,103.32,38.22,65.1,141.36,10225.8,48.38,0.938925
47338.2,30870,100497,22532.2,16914,87304.5,90.72,65.94,86.1,99.51,3579.3,102.07,0.941108
41011.6,25828,104063,22649.8,15456,96038.7,70.56,36.12,-46.62,126.48,3598.2,114.46,0.941108
56051.1,28226,130141,48150.5,31834,99126.4,97.44,65.94,120.12,191.58,9402.3,141.01,0.941108
48832.7,28811,111079,27477.2,19382,92908.3,71.4,21.84,26.04,95.79,6190.2,33.63,0.941108
42613.9,27460,101702,21909.7,15336,93627.8,19.32,48.3,19.74,76.26,3655.8,24.78,0.9422
59829.7,38586,101617,26297,18419,93566.6,64.68,50.82,-8.4,141.36,5129.1,108.56,0.9422
56226.8,39653,92928.1,15696.2,11861,86727,53.76,46.62,55.44,108.81,7159.5,130.39,0.944384
70029.4,39594,115913,34656.7,22398,101405,99.12,84.42,59.22,176.7,9612,102.07,0.945476
94850,55486,112030,80895.4,41191,128707,215.04,142.8,55.44,369.21,22872.6,256.65,0.945476
61270.3,38045,105544,31801.6,17581,118545,69.72,52.5,48.72,132.99,4401,54.87,0.945476
63107.8,37547,110151,34221.6,22760,98539,62.16,89.88,-23.52,59.52,2549.7,135.7,0.945476
42655.2,24351,114798,25333.6,15250,108870,141.96,78.96,42.42,107.88,6254.1,85.55,0.946567
70470.4,41487,111320,27544.4,18978,95118.2,123.48,57.96,31.5,91.14,3998.7,85.55,0.946567
59750.6,38487,101744,17623.2,13119,88036.7,72.24,47.46,-12.18,88.35,3344.4,71.98,0.946567
58561.3,33378,114982,51681.8,25382,133442,188.16,124.32,-1.26,154.38,9129.6,154.58,0.947659
56557.9,39938,92808.3,18477.5,14670,82545.3,43.68,43.26,19.74,58.59,3902.4,56.05,0.948751
33291.3,18875,115591,43856.4,24662,116543,101.64,67.62,-3.78,60.45,5120.1,38.35,0.948751
80943.1,47489,111703,29152.2,19954,95746.1,70.56,59.64,8.82,125.55,3699.9,59,0.949843
43894.2,30179,95319.6,16391.8,12463,86195.2,40.32,46.2,35.7,85.56,4893.3,23.01,0.949843
73665.2,49839,96866.4,39055,23682,108078,126,110.88,14.28,126.48,5384.7,155.76,0.950934
61460,33358,120746,35936.9,23171,101643,116.76,77.28,33.6,141.36,7553.7,117.41,0.950934
59493.7,39924,97660,37679,19912,124012,89.04,63.42,-2.94,81.84,375.3,73.16,0.953118
59887.8,36138,108606,34267,23850,94160.1,96.6,79.38,28.56,84.63,3117.6,187.62,0.95421
77639.1,62651,81214.3,48143.8,34991,90170.3,276.36,107.94,214.2,99.51,11736.9,355.18,0.955302
37925.3,22286,111526,21400.7,15379,91196.8,26.04,36.12,27.72,79.05,3868.2,41.89,0.955302
84497.7,54264,102050,20250.7,14577,91044.2,78.96,32.34,16.38,83.7,5485.5,38.94,0.956393
64637.3,43561,97244.6,21781.2,15972,89372.2,83.16,39.9,-42.42,53.94,4429.8,16.52,0.956393
44821.7,27131,108269,23924,18358,85406.1,93.24,70.14,68.04,79.05,3694.5,76.7,0.958577
64320.2,36745,114717,28371.8,19956,93173.8,99.12,42,68.46,130.2,6381,78.47,0.958577
80620.4,41635,126901,59211.6,28667,135364,183.12,95.76,113.4,189.72,7817.4,125.08,0.958577
44203.6,29075,99636.4,15700.4,11751,87562.2,52.08,7.98,12.18,71.61,5952.6,24.19,0.96076
63975.8,46129,90891.2,17818.1,13829,84440.4,58.8,10.92,20.16,82.77,3591,90.27,0.961852
53949,33303,106165,21259.6,15071,92446.9,35.28,39.48,32.76,112.53,6259.5,32.45,0.962944
52963.4,37363,92899.6,68522.2,48323,92930.2,107.52,100.8,-0.84,118.11,14049.9,43.66,0.965127
58179.1,36794,103626,20756.4,10874,125096,97.44,88.62,-25.62,93.93,4475.7,78.47,0.968403
39543.7,23817,108810,21042.8,16141,85438.6,79.8,35.7,2.52,97.65,3828.6,38.94,0.968403
45334.8,32962,90136,12792.4,10350,81001,68.88,42.42,74.34,46.5,1447.2,23.01,0.969495
57093.4,36372,102872,15424.9,11628,86935.6,52.92,55.86,-25.2,99.51,3045.6,34.81,0.969495
61301.8,39455,101824,20472.5,15122,88724,92.4,15.96,-0.42,101.37,4932,51.92,0.971678
48420.4,32321,98180.1,17869.3,13333,87833.5,40.32,52.5,15.12,87.42,4833,22.42,0.971678
53582.2,33895,103601,20630.4,14351,94211.8,59.64,49.14,96.18,103.23,4540.5,59.59,0.974953
45448.9,28758,103573,15905.4,12238,85175.4,16.8,15.54,-46.2,55.8,3070.8,24.78,0.982596
62601.7,43316,94714.8,12175.8,9128,87418.2,16.8,1.68,-24.78,98.58,2474.1,20.65,0.982596
64866.9,44272,96022.7,23469.6,17100,89947.6,52.92,11.34,-16.38,42.78,2634.3,11.8,0.983688
65879.1,46181,93489.8,18899.2,14433,85815.5,66.36,30.66,2.52,61.38,3235.5,30.68,0.983688
67326.7,42554,103688,81364.1,44426,120026,407.4,188.58,39.9,31.62,5063.4,281.43,0.983688
88099.2,53227,108473,43128.1,32054,88177.6,43.68,69.72,-2.52,157.17,7650,71.39,0.986963
90763.4,50826,117032,38960.9,25075,101828,53.76,67.62,-74.34,152.52,9826.2,99.71,0.986963
86764.3,59410,95710.9,23882.9,17438,89757.3,23.52,14.28,-15.12,72.54,175.5,69.62,0.988055
76204.8,52865,94470,36797,27365,88124.6,42.84,84,27.72,150.66,5453.1,90.86,0.988055
82348.7,50766,106307,29041.3,20234,94062.1,68.04,44.1,0,132.06,10925.1,39.53,0.988055
34051.5,18659,119599,31017.8,17407,116780,50.4,80.22,42.42,28.83,906.3,83.78,0.989146
93972.9,51129,120452,38273.8,24516,102313,103.32,91.14,175.56,199.95,15524.1,86.73,0.99133
56676.2,35132,105725,24796.8,17036,95391.1,55.44,73.92,43.68,121.83,4093.2,99.71,0.993514
59714.2,39575,98886.4,21285.6,15047,92707.7,34.44,59.22,-30.66,106.95,3510,61.95,0.993514
71585.5,43853,106981,43645.6,27136,105408,72.24,59.22,18.9,74.4,1559.7,88.5,0.994605
68555.9,44154,101755,29699,20515,94874.8,31.08,78.12,105.42,107.88,2997.9,133.93,0.994605
65222.5,41133,103917,42514.1,24857,112089,136.08,131.46,88.62,171.12,9215.1,84.96,0.994605
57463.7,38210,98559,22499.4,16654,88538.5,76.44,39.9,13.44,84.63,5461.2,59,0.995697
61138,39296,101963,23611.6,17300,89445.5,76.44,46.62,49.98,106.95,4540.5,80.24,0.995697
59649.8,35579,109874,31344.6,18678,109980,42,73.92,-26.88,85.56,5263.2,61.36,0.995697
43100.4,27713,101924,16978.1,12841,86650.2,49.56,56.28,-10.5,63.24,4638.6,38.94,0.995697
56968.8,38912,95947.5,16028,12252,85734,59.64,54.6,0,46.5,4581,9.44,0.995697
51460.5,28229,119470,21924.8,15169,94723.9,99.12,43.26,-51.24,134.85,8384.4,47.79,0.995697
35763.7,22152,105806,31739.4,18856,110314,107.52,100.8,47.46,66.03,2095.2,107.38,0.997881
85540,46875,119594,40089,27071,97051.2,50.4,81.9,-57.54,146.01,4839.3,59,0.998972
60781.7,39070,101955,24806,16823,96634.9,16.8,65.52,-11.76,94.86,4810.5,64.31,0.998972
86078.3,52468,107517,32942.3,22740,94938.7,68.04,57.96,83.58,56.73,4593.6,65.49,0.998972
75758.2,41896,118505,61343.5,28257,142273,204.12,135.66,5.46,228.78,10911.6,112.69,0.998972
134518,75723,116421,38577,25192,100357,140.28,102.48,-23.1,200.88,9696.6,51.92,1.00006
92268.4,51306,117860,45674.2,27763,107816,164.64,112.56,79.38,193.44,8712,109.74,1.00116
32033.4,18483,113582,54162.4,29200,121561,107.52,118.86,57.96,44.64,972.9,88.5,1.00225
51966.6,31490,108151,28310.5,18874,98302.3,15.12,36.12,9.66,109.74,7449.3,44.25,1.00334
39424,32223,80181.6,17571.1,8844,130206,47.04,23.94,7.56,53.01,1782.9,39.53,1.00443
42429.1,26697,104155,22634.6,17197,86258.3,80.64,40.32,14.7,96.72,6393.6,59,1.00443
46085.2,30207,99984.8,15414.8,11234,89925.8,36.96,33.18,19.32,53.01,3699,19.47,1.00552
109990,59779,120582,23839.2,16127,96876.4,123.48,73.5,0.42,181.35,5553,29.5,1.00552
69605.2,44231,103132,31667.2,23059,90001.3,89.04,37.8,42,125.55,7074.9,25.37,1.00552
59619,34969,111733,30439.1,19981,99837.6,106.68,68.04,61.32,149.73,6151.5,94.99,1.00661
106901,57471,121903,79421.2,34978,148806,245.28,166.74,91.56,251.1,13408.2,157.53,1.00661
61058.9,40488,98833.1,23526.7,18328,84125.2,76.44,39.9,65.52,66.03,3161.7,67.85,1.00661
75201,48145,102365,27090,20093,88357.7,54.6,52.08,36.96,114.39,5181.3,41.3,1.00771
40247.9,28699,91908.6,17123.4,13062,85913.3,76.44,32.76,59.22,87.42,3144.6,42.48,1.00771
45831.1,29711,101093,24922.8,16626,98240.1,48.72,37.8,-5.46,73.47,3582.9,46.61,1.00989
92300.6,50270,120330,24538.1,16579,96997.9,92.4,81.48,-47.04,160.89,9754.2,53.1,1.00989
61585.3,34019,118641,28419.7,18495,100704,86.52,48.3,-47.04,119.04,5996.7,46.61,1.01098
91151.9,52189,114463,38310.7,17577,142842,52.92,73.5,15.12,92.07,6037.2,56.05,1.01098
45759,29891,100327,18585,13359,91173.5,63.84,25.2,40.32,47.43,262.8,33.04,1.01098
80225.6,49286,106677,76349.3,44462,112537,228.48,135.24,109.62,173.91,8295.3,100.89,1.01207
