"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%5) - 0.5 + (Event #/(7059 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
316349,216603,134,185761,125148,125,1598,875,0,1.59377,532,519,0,-103,123,0,314,237,0,1961,1429,23,1.55829
491953,273415,140,511070,346904,140,1623,811,0,2.59391,1080,942,0,3,87,0,595,381,0,4321,2611,49,1.56037
407692,247517,142,210147,125993,130,731,437,0,2.59462,412,386,0,-45,112,0,269,130,0,1761,1110,13,1.57389
330541,149271,148,231759,153531,133,668,271,0,3.59476,289,295,0,-22,76,0,239,129,0,1530,938,0,1.57597
325813,207940,120,321470,219729,126,301,217,0,2.59533,647,521,0,28,66,0,266,174,0,1694,1122,16,1.58429
261766,181763,120,108032,74054,117,749,426,0,3.59618,269,349,0,-8,63,0,165,159,0,1883,1399,23,1.61654
477197,286511,136,216916,136747,131,1688,1003,2,1.5966,620,554,0,69,43,0,281,218,0,2729,1868,33,1.63214
195790,145510,115,76368,64393,109,197,202,0,3.59688,-7,117,0,19,71,0,42,54,0,273,220,0,1.64359
319768,219165,125,99220,66268,122,678,374,0,0.597167,473,396,0,77,95,0,217,182,0,1769,1162,16,1.64463
390127,239640,136,180003,107414,130,736,411,0,2.59745,642,461,0,-6,95,0,415,255,0,2693,1620,36,1.64567
323348,225473,126,132302,83491,126,1051,506,0,3.59759,446,450,0,-92,18,0,142,179,0,1839,1300,22,1.64671
201563,148709,129,83941,60953,111,692,353,0,0.597875,18,66,0,-14,47,0,128,150,0,1136,682,0,1.65087
565001,283554,141,262569,121086,145,1885,784,0,2.59887,497,391,0,-44,61,0,484,232,0,3002,1407,38,1.66855
223247,171215,118,65837,49911,113,351,257,0,2.60028,157,252,0,-22,59,0,29,86,0,852,604,0,1.68624
477405,276497,156,253294,134302,141,940,443,0,1.60085,848,603,0,34,58,0,485,268,0,3487,1708,47,1.68728
201012,149064,109,66800,51653,107,117,102,0,3.60184,191,118,0,-23,110,0,143,91,0,767,549,0,1.73825
306321,213684,119,110791,80185,117,1981,1228,22,1.60227,367,226,0,39,91,0,82,110,0,966,739,0,1.74241
245894,174682,115,131998,88642,123,796,492,0,2.60241,281,289,0,-34,52,0,113,98,0,1008,746,0,1.74865
335086,229628,122,137985,94806,119,1029,562,0,-0.397309,377,322,0,-11,80,0,221,141,0,1359,939,0,1.75177
304287,222590,120,212659,157744,121,3368,2057,42,2.60312,353,312,0,37,79,0,255,164,0,2030,1340,26,1.75905
154450,114549,111,227889,139822,120,241,126,0,1.60368,380,275,0,58,93,0,213,118,0,1207,676,0,1.76634
140736,112705,114,180431,145856,110,6,83,0,2.60382,318,264,0,-14,68,0,36,105,0,902,763,0,1.76738
203007,121763,140,178636,94983,130,1094,548,0,1.60439,416,246,0,190,102,0,227,126,0,1422,747,0,1.7861
320344,182205,131,154469,95336,130,163,81,0,-0.394476,197,265,0,107,92,0,217,114,0,1068,721,0,1.80274
243346,168981,117,104595,71136,117,8833,5255,60,0.605666,741,566,0,147,93,0,432,287,0,3997,2586,45,1.80378
436170,261271,130,207174,119313,131,4849,2363,56,-0.393768,991,621,0,-54,53,0,476,250,0,3445,1859,45,1.81211
222283,178377,115,125099,103911,111,422,373,0,1.60652,229,267,0,74,95,0,220,143,0,1267,1011,4,1.81523
184848,116450,122,161521,99873,125,988,554,0,2.60666,310,241,0,52,67,0,152,162,0,1542,855,0,1.81731
319680,215645,123,174958,109866,126,1846,1125,21,3.60751,553,469,0,17,85,0,251,177,0,2346,1574,31,1.83707
129498,99850,106,154678,124315,110,347,241,0,1.60793,421,381,0,47,83,0,209,123,0,1325,1038,7,1.84331
422785,265530,139,129478,88174,146,1149,613,0,1.60864,767,619,0,63,84,0,384,265,0,3239,2388,35,1.85372
196703,143229,125,172033,124226,118,-36,91,0,2.60949,24,91,0,10,105,0,2,57,0,196,98,0,1.86516
590175,305725,147,275421,140547,146,630,340,0,-0.390227,456,350,0,47,83,0,252,110,0,2005,924,0,1.87556
151275,115972,109,197543,136464,109,47,137,0,3.61034,286,242,0,-60,63,0,181,119,0,759,574,0,1.89324
136904,97116,107,139283,83390,114,378,182,0,0.611331,128,209,0,-13,62,0,103,94,0,589,263,0,1.90989
140431,112883,103,128791,103523,106,158,135,0,-0.385977,227,230,0,26,96,0,87,68,0,246,206,0,1.94942
270006,184464,134,168806,93257,122,624,255,0,3.61459,270,252,0,61,116,0,-12,88,0,1115,565,0,1.9619
420118,265354,140,205948,127664,134,1058,569,0,0.614873,777,645,0,58,87,0,458,332,0,3447,2418,40,1.97646
346012,217291,124,136094,85412,127,1142,577,0,1.61501,598,420,0,50,92,0,367,189,0,1813,1058,13,1.98271
324325,198746,139,307790,230470,128,238,165,0,-0.384561,413,264,0,80,86,0,341,253,0,1495,1079,10,1.98687
438896,248514,139,279223,152043,135,1651,841,0,1.61572,823,567,0,-14,58,0,619,276,0,3783,1974,48,1.98791
363150,254708,138,163168,107728,123,1656,1285,17,-0.383853,449,439,0,-140,60,0,290,234,0,2182,1512,28,1.99415
215282,153298,115,178166,128001,118,3533,2087,44,1.61643,661,543,0,146,127,0,400,298,0,3217,2168,37,2.00663
277904,172966,130,161019,108707,128,1093,714,0,3.61671,342,308,0,68,83,0,374,149,0,1611,1129,15,2.01079
377083,250633,137,116494,73085,122,1232,675,0,-0.383144,375,362,0,80,104,0,178,141,0,1551,942,0,2.01183
323421,217159,136,115535,81653,120,660,418,0,1.61714,407,279,0,23,130,0,385,257,0,2053,1426,24,2.01807
326369,144560,151,187759,106252,144,1278,597,0,0.618414,368,192,0,-84,55,0,209,130,0,1587,862,0,2.03784
278495,207844,114,114546,87126,92,222,177,0,2.6187,196,220,0,135,94,0,64,144,0,1120,900,0,2.03784
374656,224803,127,111030,67095,127,665,345,0,-0.380312,422,321,0,-34,51,0,200,211,0,2046,1188,23,2.05864
215569,134748,120,88153,61576,116,1711,1018,8,1.61997,177,177,0,-19,35,0,312,159,0,1418,921,0,2.06176
220184,169523,113,130314,101257,114,167,126,0,1.62068,13,57,0,-69,73,0,39,55,0,243,153,0,2.07321
259984,151729,146,289485,148080,133,1118,525,0,3.62096,890,678,0,90,71,0,478,316,0,3662,1967,46,2.07529
296714,199014,122,139692,90414,126,499,296,0,0.621246,203,304,0,-37,129,0,184,113,0,1657,1067,11,2.08153
287877,172089,131,94409,60360,124,439,253,0,3.62167,162,113,0,-13,119,0,180,124,0,1019,591,0,2.08985
199405,126271,117,123253,77506,122,332,223,0,2.62295,177,222,0,-101,55,0,131,100,0,1134,653,0,2.10858
407209,224182,134,217416,134424,142,1964,1033,8,0.623371,710,538,0,120,84,0,455,222,0,3204,1925,41,2.11378
451337,210577,148,184180,80151,140,1561,702,0,3.6238,896,556,0,-74,32,0,518,283,0,3461,1691,49,2.11898
244498,173363,124,201172,145425,122,337,184,0,1.62422,424,406,0,-86,12,0,197,193,0,2016,1589,25,2.12106
364328,165389,162,402417,220515,146,1973,922,0,3.6245,487,329,0,27,104,0,367,165,0,2521,1327,27,2.12314
129365,89386,113,130691,93517,122,66,121,0,0.624788,117,124,0,7,60,0,123,83,0,359,157,0,2.12834
295230,220448,124,120362,83165,124,954,633,0,-0.374646,505,318,0,-14,64,0,189,116,0,1706,1228,16,2.12938
419391,214043,169,306025,106663,162,1981,733,0,0.625496,943,494,0,-5,55,0,584,183,0,3953,1398,63,2.13042
307098,183518,127,148771,104922,120,129,88,0,-0.373938,71,104,0,56,69,0,53,75,0,717,579,0,2.13874
556648,285446,146,269175,131140,145,1592,792,0,0.626204,547,319,0,61,86,0,306,188,0,2127,1010,6,2.13978
211898,125801,140,302638,161861,140,2963,1564,29,3.62663,1158,732,0,-37,80,0,736,334,0,4832,2369,53,2.1481
190848,125583,114,122441,84594,116,574,332,0,0.626912,457,530,0,45,78,0,290,153,0,2208,1623,27,2.1481
426125,274628,138,191737,119207,129,1220,582,0,-0.372521,569,516,0,116,108,0,447,206,0,2494,1644,30,2.15227
272729,197957,125,141067,94936,120,2439,1447,31,0.62762,616,556,0,22,63,0,402,289,0,2758,1844,35,2.15331
308338,198860,120,129794,83150,122,1636,944,0,2.6279,425,337,0,125,71,0,287,174,0,1984,1177,22,2.15747
320419,226211,122,123406,80365,120,395,297,0,0.628329,143,156,0,85,62,0,87,142,0,1002,698,0,2.16579
312719,217155,130,122096,78134,126,1384,740,0,-0.371105,434,303,0,66,60,0,253,178,0,1961,1303,21,2.17411
221603,170118,121,52715,40166,110,542,309,0,1.62918,285,282,0,55,67,0,234,96,0,935,671,0,2.18139
448773,219354,143,318704,154404,157,9011,4279,73,2.62932,689,450,0,-22,65,0,454,247,0,3033,1664,39,2.18243
210287,154610,112,116118,101216,108,208,114,0,3.63017,146,139,0,-29,72,0,-5,77,0,299,226,0,2.197
404956,242240,136,268347,134234,137,4718,3003,45,2.63074,810,451,0,69,103,0,455,193,0,3251,1464,50,2.20428
282765,183942,125,147808,90226,129,4987,2348,58,1.6313,792,721,0,-53,61,0,623,402,0,4351,2659,49,2.21364
330288,208902,130,322700,226498,136,1528,699,0,2.63144,369,434,0,71,66,0,305,186,0,1884,1328,20,2.21676
612640,306980,149,298252,129113,146,3370,1655,48,3.63159,999,662,0,33,129,0,447,291,0,4809,2131,58,2.21676
247954,181388,120,109999,74928,115,472,333,0,-0.368272,275,268,0,102,133,0,114,133,0,1449,888,0,2.21884
352436,214590,131,148408,99665,122,512,295,0,0.632578,403,403,0,23,48,0,270,216,0,1797,1083,14,2.23549
259256,177753,127,126026,70396,133,462,244,0,1.63343,322,220,0,19,84,0,300,186,0,1369,867,0,2.24485
444251,255087,136,284249,168630,135,2025,1030,10,-0.365439,759,606,0,-105,43,0,495,351,0,3559,2275,43,2.26461
206377,155522,123,57426,46187,107,133,67,0,0.635411,-19,89,0,5,54,0,71,56,0,148,250,0,2.27814
205797,154109,113,76828,61552,107,365,208,0,0.636119,16,134,0,32,76,0,88,72,0,531,451,0,2.28334
337515,229065,125,181504,120355,126,1207,674,0,2.6364,523,443,0,49,62,0,266,181,0,2264,1581,29,2.28854
248972,154278,132,131017,91333,122,273,231,0,2.63711,198,291,0,26,100,0,170,126,0,808,548,0,2.29582
366498,228152,136,112251,73711,124,749,462,0,-0.362606,241,324,0,149,104,0,204,154,0,1474,955,0,2.31142
136660,116610,121,195811,114273,121,99,64,0,2.63853,390,277,0,-50,33,0,242,150,0,1485,795,0,2.32287
288491,191324,125,73079,49361,117,218,187,0,-0.36119,208,189,0,20,48,0,10,61,0,893,515,0,2.32703
369776,221256,129,152895,89925,130,4963,2313,58,1.63909,690,502,0,91,93,0,466,256,0,3262,1762,45,2.33015
173809,142285,126,62734,54071,104,277,99,0,0.640368,28,116,0,31,82,0,47,65,0,405,384,0,2.35823
207486,157893,118,247753,190083,116,74,77,0,-0.359065,384,324,0,8,86,0,46,116,0,951,727,0,2.36552
349794,198042,134,218223,133214,130,3104,1579,43,2.64136,773,645,0,97,92,0,645,309,0,3884,2165,50,2.37384
320009,207453,125,140862,91617,126,834,521,0,3.6415,381,327,0,133,98,0,113,152,0,1325,881,0,2.37488
442462,255684,146,233398,127984,137,1668,815,0,0.641785,646,558,0,153,71,0,276,216,0,3083,1758,40,2.38424
289006,194268,123,145288,92639,122,1359,822,0,3.64221,434,439,0,89,72,0,94,186,0,1919,1196,22,2.3884
288391,172676,125,190567,125986,121,773,493,0,2.64278,518,381,0,76,86,0,192,206,0,2114,1379,26,2.3936
325767,232611,123,115785,83356,120,485,262,0,-0.356941,214,262,0,112,60,0,163,132,0,961,720,0,2.40505
437175,247813,136,211338,125214,133,1657,893,0,0.643201,478,336,0,69,115,0,411,248,0,2586,1574,33,2.40609
448030,241583,137,270655,152281,135,2380,1310,27,1.64405,914,713,0,180,114,0,587,315,0,4333,2353,53,2.42689
306405,220455,128,128091,86036,118,992,564,0,2.64419,271,286,0,21,104,0,184,99,0,1179,846,0,2.42689
293901,214785,117,112829,80503,115,580,349,0,3.64433,336,324,0,-78,58,0,210,211,0,1677,1100,12,2.42793
355362,230581,133,205754,118872,141,1234,797,0,-0.355524,554,439,0,-18,102,0,428,208,0,2696,1592,36,2.43313
310587,189137,134,171950,111730,127,345,223,0,0.644618,398,365,0,139,178,0,186,141,0,1544,1130,12,2.43521
347109,244039,141,89993,61585,117,1021,607,0,1.64476,113,178,0,-172,41,0,164,118,0,1050,695,0,2.43625
279843,206218,116,93746,64041,118,1228,755,0,1.64547,203,297,0,-51,83,0,149,153,0,1524,919,0,2.44353
360394,245236,132,125776,81133,124,1702,1073,12,-0.354108,407,330,0,-77,69,0,405,228,0,2330,1460,30,2.4529
204958,134393,127,309060,184090,128,256,194,0,0.646742,475,342,0,192,131,0,33,48,0,630,350,0,2.46642
211525,177030,110,117380,94603,110,301,211,0,2.64703,426,401,0,168,131,0,-13,63,0,692,640,0,2.47162
444595,256491,133,185148,108036,133,3179,1542,43,0.64745,1106,783,0,39,78,0,484,369,0,4433,2621,51,2.4841
178165,141345,109,80518,66573,106,236,297,0,2.64773,253,200,0,28,81,0,111,90,0,631,423,0,2.48514
453812,225591,148,213633,103962,144,1748,727,0,3.64788,535,368,0,144,119,0,329,151,0,2751,1264,38,2.48931
371964,262152,125,131116,89742,120,1170,652,0,0.648159,387,252,0,83,75,0,231,181,0,1867,1251,20,2.49451
294518,207944,122,140542,93437,130,1677,1103,12,2.64844,390,344,0,51,80,0,212,154,0,1683,1158,16,2.50075
480824,303292,134,238787,147791,131,1693,852,0,3.64858,525,567,0,-117,46,0,391,254,0,2972,1893,38,2.50179
136524,112242,103,203800,176346,110,471,367,0,0.648867,271,427,0,320,270,0,48,132,0,504,399,0,2.50491
278366,199183,137,77159,54876,115,1049,597,0,1.64901,187,163,0,59,83,0,145,93,0,844,577,0,2.50699
265733,197000,118,120954,86861,118,1142,716,0,2.64915,401,361,0,-91,41,0,177,182,0,1745,1232,20,2.51011
396833,255553,131,231372,143893,133,1510,749,0,1.64972,559,388,0,37,74,0,227,147,0,2205,1329,27,2.51531
308823,212298,130,187760,118201,124,661,415,0,2.64986,374,338,0,-92,70,0,189,109,0,1699,1104,15,2.52155
429716,262086,140,341558,200880,137,963,600,0,3.65,753,634,0,250,148,0,370,243,0,3287,1736,40,2.52363
142465,74674,133,241966,139582,133,615,370,0,-0.349858,393,279,0,59,51,0,297,136,0,1496,828,0,2.52363
321521,203529,132,183262,111959,127,1231,711,0,3.65071,326,220,0,54,69,0,214,155,0,1904,1172,20,2.53404
343444,230230,140,99084,62264,120,1050,657,0,-0.34915,241,220,0,-67,43,0,218,161,0,1710,1162,15,2.53508
336653,224697,130,139276,86865,123,1457,732,0,1.65113,399,348,0,-11,54,0,293,204,0,2056,1245,25,2.54132
449384,231688,143,412186,194602,158,1181,615,0,-0.348442,1198,740,0,42,73,0,563,267,0,3953,2061,50,2.54964
417471,235508,149,223172,118739,140,1940,804,0,1.65184,1006,665,0,73,93,0,604,306,0,4226,2359,48,2.54964
379242,216334,130,95959,61683,131,2154,1156,21,-0.347734,471,318,0,-37,87,0,274,108,0,1957,1260,22,2.559
267024,148201,131,162400,90686,129,1609,790,0,3.65283,441,263,0,191,140,0,173,139,0,1832,867,0,2.57773
315546,192845,146,89770,62539,120,722,448,0,-0.346317,358,285,0,-100,80,0,186,164,0,1482,1006,3,2.59853
184744,147850,109,155283,103115,116,149,90,0,1.65467,233,272,0,27,39,0,146,64,0,308,221,0,2.60893
371831,245522,130,132126,88049,123,592,362,0,3.65496,430,253,0,3,68,0,285,159,0,1704,1011,6,2.61309
333323,246863,133,258815,160242,129,1501,785,0,-0.344901,725,585,0,20,118,0,545,310,0,3253,2011,41,2.61413
255414,176404,123,157963,100225,124,1546,805,0,2.65623,377,261,0,7,85,0,220,112,0,1511,840,0,2.62974
356594,224875,126,170487,99800,132,1198,596,0,-0.343484,323,325,0,-26,91,0,212,117,0,1348,744,0,2.63078
413407,248652,149,199385,122107,127,1311,785,0,1.6568,673,531,0,-31,85,0,342,209,0,2966,1890,37,2.63806
245500,149738,137,178050,112199,124,1443,1026,5,2.65694,255,197,0,-34,82,0,312,130,0,1434,954,0,2.6391
317050,195841,143,159221,103124,125,355,222,0,3.65708,191,199,0,85,65,0,240,174,0,1342,995,0,2.64014
619542,358651,144,364543,216772,140,2556,1329,32,0.658074,1351,948,0,159,110,0,728,345,0,5031,2557,58,2.67031
298506,188997,124,313498,197911,127,1950,1094,15,2.65907,670,611,0,209,97,0,420,295,0,3539,2247,41,2.69839
377998,254792,134,152089,103595,124,613,291,0,3.65921,444,398,0,-7,132,0,60,103,0,1720,1084,14,2.69943
413947,227105,135,401076,222649,136,1405,846,0,0.65949,918,527,0,28,67,0,294,137,0,2564,1225,32,2.70568
227826,168563,116,120873,93343,115,126,145,0,-0.339943,168,138,0,-42,30,0,-37,56,0,512,327,0,2.714
308960,204515,128,113315,74814,122,1669,1003,4,1.66034,347,328,0,72,120,0,412,215,0,1645,1089,15,2.71712
525996,254002,156,224780,104478,156,2062,842,0,2.66048,778,490,0,6,78,0,425,199,0,3009,1480,37,2.72024
201629,150631,111,167944,128803,117,799,637,0,3.66062,400,372,0,180,107,0,136,111,0,852,834,0,2.72544
464454,244234,156,420535,166220,165,3665,1650,41,0.661615,1051,603,0,-74,64,0,597,214,0,4460,1614,71,2.74521
156686,110929,111,117034,87956,112,227,117,0,2.6619,92,97,0,-27,53,0,29,58,0,474,273,0,2.75145
239375,163952,125,100348,75926,113,47,60,0,2.66261,25,131,0,-1,92,0,140,87,0,-67,39,0,2.76809
337421,162729,139,95975,62002,134,322,282,0,3.66275,228,196,0,166,89,0,18,102,0,922,669,0,2.76913
170042,135823,110,67666,55749,125,2629,1924,32,0.663031,228,233,0,125,76,0,156,146,0,1347,976,0,2.77225
563473,295946,139,364769,187978,144,3394,1449,46,2.66331,1220,774,0,130,129,0,789,392,0,6230,3125,63,2.77641
313455,227861,124,91311,64644,116,301,227,0,2.66402,252,260,0,7,59,0,185,105,0,978,708,0,2.78994
184099,152239,124,61312,52419,108,119,99,0,-0.335694,67,95,0,81,66,0,133,142,0,529,414,0,2.79514
338343,199850,131,287846,162366,149,1999,966,0,2.66473,294,354,0,-153,56,0,188,118,0,1766,1009,5,2.80658
264337,164586,136,143380,82319,130,2449,1213,29,-0.334986,434,345,0,10,82,0,293,154,0,1953,1066,11,2.8201
514128,300687,137,201995,117922,143,4226,2517,48,-0.334278,699,522,0,124,149,0,363,341,0,3620,2055,43,2.82738
352641,237602,121,145515,97764,119,1922,1293,24,3.66629,694,711,0,-17,122,0,284,257,0,2498,1726,34,2.83259
359877,247824,123,240022,165066,127,2170,1420,25,1.66671,546,498,0,1,73,0,410,249,0,3258,2196,40,2.83987
151445,88895,122,191047,114658,124,358,264,0,0.66728,365,341,0,114,136,0,199,153,0,1280,860,0,2.85443
380948,245613,130,167240,110342,126,852,451,0,2.66756,305,355,0,121,123,0,246,185,0,1944,1240,21,2.86171
561378,280363,149,465106,211210,151,4600,1912,56,1.66813,1457,856,0,56,84,0,910,374,0,6733,2707,74,2.86691
275117,202658,110,101049,74192,80,1960,1505,23,-0.331445,427,359,0,5,64,0,226,169,0,1740,1261,19,2.87003
189876,115822,136,124113,82888,123,1027,713,0,0.668697,105,196,0,-2,73,0,205,153,0,1222,831,0,2.87107
196410,163012,108,113977,93976,110,177,235,0,3.66912,206,200,0,59,62,0,119,108,0,835,614,0,2.87628
470907,254622,154,201840,118791,138,1562,889,0,-0.330737,455,350,0,95,72,0,448,295,0,2801,1712,34,2.88252
461080,250620,139,218499,109945,136,562,259,0,0.670822,385,307,0,88,87,0,178,164,0,1869,924,0,2.89708
446981,208896,174,351164,120707,170,3275,1320,25,-0.328612,663,340,0,-48,35,0,499,173,0,3192,1186,28,2.90956
368613,232974,126,174423,109524,127,1149,535,0,0.672238,458,409,0,4,71,0,319,205,0,1852,1135,17,2.92101
301113,211017,129,111458,80804,121,219,163,0,2.67252,106,95,0,-249,34,0,13,72,0,390,235,0,2.93037
309879,177331,144,274541,152937,133,7322,3550,67,3.67266,1075,788,0,21,78,0,650,363,0,5667,2819,60,2.93245
431115,269943,138,216810,128510,133,3523,1895,47,0.672946,1045,868,0,56,60,0,556,428,0,5014,2964,51,2.93869
238775,163897,123,81467,58245,117,608,405,0,2.67323,115,128,0,55,66,0,38,92,0,963,717,0,2.93973
446944,268934,134,262778,151544,137,897,504,0,1.6745,745,553,0,89,98,0,349,237,0,2533,1522,35,2.97094
362467,222389,137,287225,214803,133,1369,675,0,-0.325071,557,431,0,129,140,0,201,159,0,2116,1443,27,2.97198
334929,236726,123,148630,103044,123,551,355,0,2.67535,286,266,0,44,63,0,259,151,0,1330,935,0,2.9751
304273,215614,121,132654,84674,121,1324,647,0,0.675779,404,334,0,30,63,0,254,207,0,1806,1353,22,2.97614
320061,220596,141,134800,92330,123,544,364,0,1.67592,194,245,0,25,72,0,139,118,0,1418,1013,4,2.97718
332793,226382,127,108935,76786,120,1062,709,0,2.67677,526,444,0,39,68,0,336,207,0,2092,1353,23,3.00423
385775,242796,129,199288,119703,133,3125,1687,41,1.67805,531,478,0,-19,63,0,340,268,0,2725,1569,36,3.02295
271480,196664,117,165337,118460,120,178,114,0,0.678612,199,259,0,-100,59,0,101,113,0,394,303,0,3.03335
361113,244840,132,103122,69888,123,129,117,0,2.6789,137,174,0,156,87,0,12,69,0,431,420,0,3.03543
304362,197121,118,144208,99027,118,2449,1657,25,1.67946,580,617,0,172,124,0,293,204,0,2373,1715,30,3.04584
445289,276792,132,188937,111465,132,1537,837,0,-0.317989,706,501,0,40,104,0,303,253,0,2781,1589,38,3.08849
201783,164971,121,172134,129981,113,203,256,0,2.68244,372,260,0,-68,63,0,167,95,0,405,374,0,3.09889
426755,231521,158,234221,131537,137,2434,1564,27,1.68371,712,608,0,95,95,0,387,339,0,3561,2118,42,3.11345
264922,198022,128,95057,60116,125,1398,764,0,0.684278,460,229,0,136,154,0,242,215,0,1715,1116,16,3.11969
585751,351697,142,478236,277156,138,7077,3180,67,3.6847,2006,1397,38,237,116,0,1238,544,0,8956,4190,72,3.12281
468793,279338,154,265966,151289,138,1277,628,0,-0.315156,890,593,0,97,123,0,446,363,0,3647,2433,42,3.12593
478762,233969,150,271823,130436,148,1076,554,0,-0.314448,555,340,0,148,96,0,383,204,0,1980,934,0,3.13426
359231,230555,131,184631,113081,130,1196,700,0,2.68598,421,432,0,4,43,0,271,201,0,2364,1458,28,3.13738
525893,248988,164,221331,103437,150,1925,1126,13,3.68612,492,358,0,11,111,0,394,199,0,2618,1221,36,3.13842
343465,234474,130,203840,119881,132,1388,851,0,0.686402,672,465,0,55,75,0,190,191,0,2944,1693,38,3.1405
397684,244408,142,247139,161144,130,1144,605,0,1.68654,574,423,0,84,88,0,294,142,0,2151,1340,27,3.14258
303472,202178,131,150207,87517,126,723,376,0,2.68669,381,228,0,-50,87,0,136,161,0,1631,974,0,3.1457
326806,222042,141,124539,81208,124,1233,700,0,3.68683,568,505,0,65,62,0,176,163,0,1949,1161,22,3.14674
140477,117640,111,117411,96102,109,164,127,0,2.68739,149,174,0,199,117,0,60,42,0,58,101,0,3.14986
340673,231555,124,177227,121397,122,828,545,0,3.68754,242,272,0,65,75,0,205,131,0,962,649,0,3.14986
164795,69096,153,146068,75667,144,498,278,0,-0.312323,314,179,0,123,77,0,152,109,0,1081,575,0,3.1509
358873,233219,133,155501,100191,126,1836,936,0,3.68895,647,441,0,14,72,0,355,209,0,2782,1810,35,3.18003
327125,238693,134,120287,87471,121,105,86,0,-0.310907,43,142,0,43,92,0,130,105,0,535,409,0,3.18835
425749,249184,131,130063,87968,126,171,84,0,1.68938,478,481,0,-18,104,0,300,162,0,2037,1186,22,3.19147
578737,294047,161,305107,163426,144,4098,2075,48,0.689943,1076,883,0,106,97,0,609,418,0,4670,2703,52,3.19355
342386,233999,120,85754,66031,86,2007,1203,23,3.69037,416,486,0,-78,82,0,354,166,0,2010,1441,27,3.19563
396549,246407,132,239682,141353,131,1465,703,0,0.690652,849,619,0,12,128,0,351,257,0,3060,1781,39,3.19667
271099,179544,136,193113,128250,126,1666,1080,11,1.69079,675,580,0,46,81,0,469,233,0,2674,1774,34,3.19771
333073,207655,130,191409,120739,127,1617,947,0,2.69093,662,516,0,48,61,0,350,206,0,2210,1425,26,3.19771
208029,135926,137,158556,95007,131,2812,1181,35,-0.308074,405,273,0,-38,79,0,319,195,0,1956,1045,14,3.20499
385098,238703,131,275548,160896,135,1926,1125,17,-0.306657,617,563,0,39,72,0,357,239,0,3015,1712,40,3.24556
420878,264988,134,131253,76834,128,1798,1046,9,2.69377,460,386,0,150,95,0,335,197,0,2409,1438,29,3.25805
410808,251107,142,157973,92546,132,633,364,0,-0.305949,479,364,0,-166,52,0,305,208,0,1913,1191,19,3.26429
546364,315202,155,469782,325507,135,129,196,0,0.694193,413,446,0,129,137,0,243,170,0,1344,942,0,3.26949
338951,224184,128,179690,115403,124,340,275,0,0.695609,327,265,0,38,88,0,144,106,0,1049,704,0,3.29549
289275,167519,144,180189,119023,124,371,222,0,0.696317,429,391,0,63,98,0,394,230,0,1851,1198,19,3.30486
165697,117201,116,161145,97667,126,34,72,0,1.69646,161,170,0,-100,53,0,139,117,0,510,319,0,3.30902
403433,199848,156,298775,157195,156,620,349,0,3.69674,861,747,0,55,110,0,439,239,0,3430,1777,48,3.3163
429006,262328,139,233396,136026,132,2397,1384,24,0.697025,770,603,0,146,91,0,398,302,0,2993,1861,38,3.31838
345844,242961,141,147586,90289,141,2303,1020,11,2.69802,350,307,0,170,107,0,284,143,0,1913,1146,18,3.34751
266243,134656,150,246883,169211,127,540,341,0,-0.3017,156,192,0,-68,57,0,255,142,0,840,640,0,3.34855
293271,208872,120,103051,75005,119,253,119,0,1.69858,171,154,0,-109,49,0,55,62,0,547,382,0,3.35167
